Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
54454,fix(Curriculum): Removed the incorrect comma in the instruction set.,275,True,False,,2024-04-22T04:40:49Z,2,3,1,1,1,1,2,368279.885246
54456,fix(curriculum): update description for step 16 of pyramid project,293,True,True,2024-04-22T04:40:02Z,2024-04-22T04:40:02Z,4,3,0,1,1,1,2,324536.885246
54459,fix(curriculum): clarify cipher instruction step 17,279,True,True,2024-04-21T17:52:24Z,2024-04-21T17:52:24Z,2,3,0,1,1,1,2,305975.885246
54460,fix(curriculum): include example of return statement cipher step 66,279,True,True,2024-04-21T17:51:18Z,2024-04-21T17:51:18Z,2,3,0,1,8,1,9,304141.885246
54452,fix: defined ValueError in step 64 of Learn String Manipulation by Building a Cipher,279,True,True,2024-04-21T17:53:41Z,2024-04-21T17:53:42Z,2,3,0,1,2,0,2,372709.885246
54315,fix(curriculum): update logic and tests for step 29 football team,279,True,False,,2024-04-09T03:05:47Z,1,4,2,20,21,20,41,1595417.885246
54262,feat(client): fallback image for portfolio page,279,True,True,2024-04-09T08:40:11Z,2024-04-09T08:40:11Z,3,3,0,1,9,3,12,2017213.885246
54211,fix(curriculum): clarify random property,275,True,True,2024-03-26T22:40:07Z,2024-03-26T22:40:07Z,4,5,0,1,1,1,2,2551755.985089
54210,fix(UI): skip button outline visibility,312,True,True,2024-03-26T10:04:34Z,2024-03-26T10:04:34Z,3,4,1,1,10,2,12,2566641.98517
54102,fix(curriculum): update instructions in Cat Photo App step1,272,True,True,2024-03-22T12:52:04Z,2024-03-22T12:52:04Z,3,4,1,1,4,5,9,3508238.98517
54370,fix(curriculum): update tests for step 28 of Authors page,525,True,True,2024-04-12T14:59:39Z,2024-04-12T14:59:39Z,2,3,0,1,2,2,4,1057850.985412
54365,fix(curriculum): Update TODO step 65 to show code example of expected answer,275,True,False,,2024-04-12T06:07:58Z,1,3,1,2,11,0,11,1085761.985412
54446,fix: use dummy data in forum leaderboard project,402,True,True,2024-04-20T18:40:17Z,2024-04-20T18:40:17Z,2,3,0,67,70,70,140,429698.985412
54389,fix: restore missing reset button,363,True,True,2024-04-19T08:00:56Z,2024-04-19T08:00:56Z,4,5,6,3,53,9,62,855425.985412
54371,fix(curriculum): update test of TODO step 6 to allow for multiple function answers,321,True,True,2024-04-18T07:15:06Z,2024-04-18T07:15:06Z,2,3,5,1,1,1,2,1050194.985996
54437,fix(client): full width border for console tab,312,True,True,2024-04-18T19:19:54Z,2024-04-18T19:19:54Z,2,3,0,1,4,0,4,532389.985996
54221,feat: make it easier to make changes to profile,535,True,False,,2024-04-18T19:46:15Z,1,5,7,1,22,0,22,2516412.985996
54441,fix(curriculum): unclear messages in step 54 of statistic calculator,369,True,True,2024-04-18T17:07:08Z,2024-04-18T17:07:09Z,3,3,0,1,17,8,25,519875.985996
54278,fix(client): improve help modal verbiage and styles,116,True,True,2024-04-11T08:03:08Z,2024-04-11T08:03:08Z,8,6,7,3,30,26,56,1903319.985996
54433,fix(curriculum): feedback heading in english challenge,553,True,True,2024-04-18T06:49:08Z,2024-04-18T06:49:08Z,2,3,0,1,1,1,2,563878.985996
54439,fix: show console on load for new js project,355,True,True,2024-04-18T16:35:31Z,2024-04-18T16:35:31Z,2,3,1,2,8,3,11,527083.985996
54416,feat(client): conditionally hide preview for new js project,426,True,True,2024-04-18T09:05:32Z,2024-04-18T09:05:32Z,5,3,6,5,70,26,96,654612.985996
54312,refactor(curriculum): updating step 22 of stats calculator project,915,True,True,2024-04-18T07:31:46Z,2024-04-18T07:31:46Z,5,6,11,38,666,133,799,1615030.985996
53901,fix(ui): fixed upper jaw inline code string spacing,407,True,False,,2024-04-18T08:44:59Z,1,3,7,1,3,1,4,4857654.279478
54428,chore(deps): update curriculum-helpers to v3.3.0,275,True,True,2024-04-18T08:31:11Z,2024-04-18T08:31:11Z,2,3,1,2,41,89,130,591934.279478
54358,fix(curriculum): update step 6 of TODO app to allow for multiple correct answers,273,True,False,,2024-04-18T08:32:33Z,1,3,3,1,1,1,2,1105592.279478
54422,fix(client): prevent dispatches during render,683,True,True,2024-04-18T08:27:05Z,2024-04-18T08:27:05Z,4,3,0,2,40,11,51,608596.279478
54418,fix(curriculum): Update hint text for step 6 of todo app project,275,True,True,2024-04-18T04:39:38Z,2024-04-18T04:39:38Z,3,3,0,1,1,1,2,625777.280474
54321,DO NOT MERGE - refactor(curriculum): refactoring RPG project to prepare for the addition of the intro JS project,403,True,False,,2024-04-18T02:09:22Z,3,33,3,3000,168680,31213,199893,1441637.280474
53913,fix(curriculum): grammar issues and updated test in step 29 of music player project,259,True,False,,2024-04-17T22:40:10Z,4,3,6,1,6,4,10,4803420.280474
54419,fix(curriculum): update description and hint text of Date Formatter - Step 28,275,True,True,2024-04-17T20:08:18Z,2024-04-17T20:08:18Z,2,3,0,1,4,2,6,611021.280474
54305,feat: new introductory javascript project,275,True,True,2024-04-17T16:29:14Z,2024-04-17T16:29:14Z,40,5,9,135,7134,43,7177,1684970.280474
54425,"chore(i18n,learn): processed translations",45,True,True,2024-04-17T16:28:42Z,2024-04-17T16:28:42Z,2,3,0,222,664,620,1284,604838.280474
54424,fix(curriculum): update editable regions for step 47 of calorie counter,374,True,True,2024-04-17T15:19:48Z,2024-04-17T15:19:48Z,2,3,0,1,2,2,4,606652.280474
54408,fix(curriculum): updated tests of calorie counter,341,True,False,,2024-04-17T15:09:49Z,1,4,2,1,4,5,9,734822.280474
54421,"chore(i18n,client): processed translations",45,True,True,2024-04-17T14:03:55Z,2024-04-17T14:03:55Z,2,3,0,13,32,21,53,609374.280474
54414,fix(curriculum): use security as said in the clip,275,True,True,2024-04-17T05:55:00Z,2024-04-17T05:55:00Z,2,3,0,1,2,2,4,665861.280474
54273,test(e2e): migrate image picture check tests to playwright,272,True,True,2024-04-17T04:52:59Z,2024-04-17T04:53:00Z,3,3,0,2,41,40,81,1916928.280474
54374,fix(curriculum): update example description in accessibility quiz step 8,275,True,True,2024-04-16T14:29:28Z,2024-04-16T14:29:28Z,5,3,0,1,1,1,2,1047195.280474
54404,fix(curriculum): clarify instructions,344,True,True,2024-04-16T04:45:34Z,2024-04-16T04:45:34Z,2,3,0,1,1,1,2,753113.280474
54401,fix(i18n): use translated text for play button,275,True,True,2024-04-16T15:35:34Z,2024-04-16T15:35:34Z,3,3,0,2,8,2,10,757838.502523
54410,chore(deps): update playwright,275,True,True,2024-04-16T14:25:15Z,2024-04-16T14:25:15Z,2,3,1,2,82,32,114,707126.502523
54412,chore(client): remove execute-challenge-saga log,327,True,True,2024-04-16T11:43:34Z,2024-04-16T11:43:35Z,2,3,0,1,1,1,2,702981.502523
54073,feat: use English code in i18n challenges,705,True,False,,2024-04-16T08:22:39Z,1,3,5,4,333,88,421,3645102.502523
54407,fix(curriculum): updated step 27 of music player to accept let declaration,327,True,True,2024-04-16T06:18:54Z,2024-04-16T06:18:54Z,2,3,0,1,1,1,2,742793.502523
54406,"fix(curriculum): correct instructions, add quotes around value",562,True,True,2024-04-16T04:51:04Z,2024-04-16T04:51:04Z,2,3,0,1,4,4,8,750778.502523
54393,fix(client): forum search link for English challenges missing block name,721,True,True,2024-04-15T16:57:30Z,2024-04-15T16:57:31Z,2,4,1,2,38,2,40,806569.502523
54381,fix(curriculum): update tests for Football Teams step 25 to accept both types of functions,503,True,True,2024-04-15T11:53:27Z,2024-04-15T11:53:27Z,2,3,0,1,2,2,4,980789.502523
54399,"chore(i18n,learn): processed translations",45,True,True,2024-04-15T21:55:52Z,2024-04-15T21:55:52Z,2,3,0,685,20549,650,21199,765734.502523
54378,fix: prevent false matches in step 10 spam,640,True,False,,2024-04-15T18:56:35Z,1,3,1,1,8,0,8,1027730.502523
54364,fix: modified tests for step 10 of building a spam filter,393,True,True,2024-04-15T17:32:10Z,2024-04-15T17:32:10Z,3,6,4,1,4,0,4,1091971.502523
54396,"chore(i18n,client): processed translations",45,True,True,2024-04-15T16:38:02Z,2024-04-15T16:38:02Z,2,3,0,22,104,49,153,782203.502523
52884,fix(curriculum): Improve Sudoku solver,275,True,False,,2024-04-15T12:36:19Z,8,5,2,897,12450,12022,24472,9755861.502523
54201,fix: make it easier to show and focus shortcuts modal,526,True,True,2024-04-12T18:14:16Z,2024-04-12T18:14:17Z,3,5,2,1,5,5,10,2616900.502523
54335,refactor: simplify get challenges,363,True,True,2024-04-14T20:08:57Z,2024-04-14T20:08:57Z,2,3,0,4,14,100,114,1286187.511065
54349,feat: The Odin Project function basics,275,True,True,2024-04-15T07:47:28Z,2024-04-15T07:47:28Z,4,3,0,8,386,0,386,1141244.511065
54351,refactor(api): clean up route code,428,True,True,2024-04-15T07:19:45Z,2024-04-15T07:19:45Z,2,3,0,2,108,57,165,1136768.51132
54385,fix(curriculum): update steps 18 and 19 for date formatter project,375,True,True,2024-04-15T06:35:53Z,2024-04-15T06:35:53Z,3,3,0,2,4,4,8,921265.51132
54383,fix(tools): better alert messaging,755,True,True,2024-04-15T06:00:25Z,2024-04-15T06:00:25Z,2,3,0,1,15,2,17,929697.411358
54388,fix(curriculum): typo in step 47 of binary converter project,528,True,False,,2024-04-15T04:46:37Z,1,3,3,1,1,1,2,860432.411358
54362,fix(curriculum): spacing issue for step 17 of rpg project,469,True,True,2024-04-15T04:52:28Z,2024-04-15T04:52:28Z,3,4,0,1,3,3,6,1097213.411358
54390,fix(curriculum): typo in step 47 binary project,275,True,True,2024-04-15T04:45:21Z,2024-04-15T04:45:21Z,2,3,0,1,1,1,2,855346.411358
54294,fix(curriculum): removed hyphens searching for topic from coding pages,389,True,True,2024-04-14T20:19:45Z,2024-04-14T20:19:45Z,2,4,2,1,3,1,4,1741076.411358
54369,fix(curriculum): make the description of step 1 cafe menu easier to understand,275,True,True,2024-04-12T15:01:42Z,2024-04-12T15:01:42Z,2,4,2,1,13,4,17,1067271.411358
54165,fix(curriculum): nutrition label matches FDA guidelines,275,True,True,2024-04-12T18:09:52Z,2024-04-12T18:09:52Z,4,3,0,7,15,8,23,2945672.411358
54244,feat(curriculum): add English curriculum block 7.3 analyzing code documentation,259,True,True,2024-04-12T19:41:12Z,2024-04-12T19:41:12Z,4,3,0,30,1550,17,1567,2254510.411358
54240,refactor: move joinArray & parseDate to utils,462,True,True,2024-04-12T19:07:32Z,2024-04-12T19:07:32Z,4,4,0,3,34,33,67,2343604.411358
54376,feat(client): add linkedIn credential id to share btn,329,True,True,2024-04-12T15:32:34Z,2024-04-12T15:32:34Z,2,4,0,4,45,5,50,1036563.411358
54346,feat(client): add linkedIn credential id to share btn,275,True,True,2024-04-12T08:15:14Z,2024-04-12T08:15:14Z,14,4,1,4,45,5,50,1159184.411358
54373,"Revert ""feat(client): add linkedIn credential id to share btn (#54346)""",454,True,True,2024-04-12T13:11:56Z,2024-04-12T13:11:56Z,2,3,1,4,5,45,50,1048894.411358
54355,fix(curriculum): update step 65 description for TODO project,273,True,True,2024-04-12T06:56:15Z,2024-04-12T06:56:15Z,3,3,0,1,10,0,10,1108341.412355
54345,fix(curriculum): use contraction in fill the blank text,295,True,True,2024-04-11T15:57:55Z,2024-04-11T15:57:55Z,2,3,1,3,5,5,10,1163675.412399
54350,chore(api): refactor schemas into individual files,445,True,True,2024-04-11T12:45:56Z,2024-04-11T12:45:56Z,2,3,0,34,1271,1145,2416,1139108.519998
50515,feat(api): get certslug route,275,True,True,2024-04-11T06:57:46Z,2024-04-11T06:57:46Z,5,7,1,7,626,5,631,28948289.519998
54299,feat: accept multiple modals ab test,472,True,True,2024-04-11T08:10:03Z,2024-04-11T08:10:03Z,2,3,0,1,2,8,10,1731525.519998
54241,chore(e2e): delete Cypress tests that are already covered by Playwright,294,True,True,2024-04-11T06:49:41Z,2024-04-11T06:49:42Z,2,3,0,12,0,507,507,2338037.519998
54336,"fix(curriculum): fixed grammar of ""stay is in the order""",275,True,True,2024-04-11T02:00:19Z,2024-04-11T02:00:19Z,2,3,0,1,1,1,2,1281061.519998
54342,fix: never flush logs after executing tests,848,True,True,2024-04-10T16:30:06Z,2024-04-10T16:30:06Z,2,3,0,1,9,9,18,1204059.519998
54340,"chore(i18n,learn): processed translations",45,True,True,2024-04-10T15:29:12Z,2024-04-10T15:29:12Z,2,3,0,1529,25346,3093,28439,1211248.519998
54308,fix(tools): make the editing steps tool keep the challenge type,523,True,True,2024-04-08T18:27:42Z,2024-04-08T18:27:42Z,2,3,0,6,29,6,35,1637337.519998
54334,chore: remove unused /docs code,360,True,True,2024-04-09T16:31:40Z,2024-04-09T16:31:40Z,2,3,1,3,0,31,31,1292163.519998
