Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
1897,Add reverse,34,True,False,,2021-10-08T13:43:45Z,1,2,0,1,21,0,21,80300600.10794
1889,Added code snippet for creating hexagon using CSS,0,True,False,,2021-10-02T13:55:52Z,1,2,0,1,50,0,50,81042488.10794
1888,Add oncontextmenu ,109,True,False,,2021-10-02T13:53:03Z,1,2,0,1,37,0,37,81131051.10794
1891,Create largeFactorial.md,72,True,False,,2021-10-02T13:48:27Z,1,2,0,1,155,0,155,80822187.10794
1886,Add arrayNegativeIndex,48,True,False,,2021-09-28T05:57:01Z,1,2,0,1,35,0,35,81249415.10794
1884,Add toPascalCase,75,True,True,2021-09-23T15:22:50Z,2021-09-23T15:22:50Z,1,2,0,1,27,0,27,81724946.10794
1878,Added haversineDistance.md,200,True,False,,2021-09-19T13:38:47Z,1,2,0,2,37,1,38,82061028.10794
1875,Created StringToBase64.md,75,True,False,,2021-09-14T13:49:54Z,2,2,0,1,23,0,23,82376845.10794
1866,Added JStoJSON.md,55,True,False,,2021-09-06T08:42:10Z,1,2,0,1,41,0,41,83114086.173953
1862,Make Changes in project to solve issues #1861,1435,True,False,,2021-08-31T09:37:07Z,1,3,0,15,145,56,201,83579233.173953
1863,Check for requiring values be passed for a given argument,72,True,False,,2021-08-31T09:38:06Z,1,2,0,1,26,0,26,83577402.173953
1855,Added dijkstra,39,True,False,,2021-08-26T07:50:30Z,1,3,0,2,121,0,121,84353511.173953
1854,Added 2 files that finds a palindrome number greater and smaller than a given number  ,321,True,False,,2021-08-26T07:49:06Z,1,2,0,2,61,0,61,84581347.173953
1848,Added the snippet for rotating an array by k units to right or to left.,39,True,False,,2021-08-16T13:44:48Z,1,2,0,1,44,0,44,85722015.173953
1847,added functionExistance snippet,0,True,False,,2021-08-16T13:44:06Z,1,2,1,1,21,0,21,85737260.173953
1844,Created 3 new snippets,181,True,False,,2021-08-16T13:39:26Z,1,2,0,3,101,0,101,86404212.173953
1845,Corrected function call,86,True,True,2021-08-16T13:38:20Z,2021-08-16T13:38:20Z,1,2,0,1,1,1,2,86376169.173953
1841,Added reduceRightSingle.md and reverseArray.md files in the snippets folder,247,True,False,,2021-07-24T07:18:08Z,1,2,0,2,41,0,41,86873329.173953
1832,add: returning random item in array,57,True,False,,2021-07-23T13:18:48Z,2,3,1,1,20,0,20,87498574.173953
1814,Added Radix sort to the snippets,280,True,False,,2021-07-23T13:36:39Z,1,2,0,1,54,0,54,89511234.173953
1821,Fix luhnsCheck's miscalculation for some credit card numbers,138,True,False,,2021-07-23T13:32:58Z,2,3,0,1,1,2,3,89064000.972422
1824,extractEmailsFromString snippet created,0,True,False,,2021-07-23T13:24:13Z,1,2,0,1,24,0,24,88265920.972422
1826,Add parse url,107,True,False,,2021-07-23T13:21:21Z,1,2,0,1,60,0,60,87857710.972422
1831,Add flattenDeep,0,True,False,,2021-07-23T13:20:15Z,2,2,0,1,19,0,19,87619966.972422
1833,Add 3 new snippets,75,True,False,,2021-07-23T13:17:33Z,2,3,0,3,135,0,135,87488147.972422
1836,Add findObject,69,True,False,,2021-07-23T13:16:44Z,5,3,1,1,36,0,36,87374992.972422
1837,Support for initializing data and passing parameters,86,True,False,,2021-07-23T13:13:46Z,1,2,0,1,15,5,20,87195818.972422
1838,fix snippets/hide.md,74,True,True,2021-07-23T13:09:28Z,2021-07-23T13:09:28Z,1,2,0,1,2,2,4,87157337.972422
1835,"Fix : using ""func"" instead of ""fn"" as the short term for function",200,True,False,,2021-07-23T11:24:22Z,2,3,0,1,2,2,4,87453480.972422
1834,Add randomCapitalize,0,True,False,,2021-07-23T11:22:27Z,4,3,0,1,29,0,29,87476023.972422
1820,Fix typo 'toKebabCase' -> 'toSnakeCase',0,True,True,2021-07-23T11:14:28Z,2021-07-23T11:14:28Z,1,2,0,1,2,2,4,89084424.972422
1823,Fix bubbleSort,150,True,True,2021-07-13T15:30:04Z,2021-07-13T15:30:04Z,3,4,0,1,1,1,2,88925061.972422
1811,Update toCamelCase snippet to use const instead of let,55,True,True,2021-06-20T10:02:15Z,2021-06-20T10:02:15Z,2,5,4,1,1,1,2,90809030.972422
1798, added getAllDatesBetweenTwoDates.md,0,True,False,,2021-06-20T09:39:29Z,1,3,2,1,20,0,20,92631202.972422
1813,Created a sortOddOnly snippet,162,True,False,,2021-06-20T10:02:37Z,1,2,0,1,27,0,27,89930137.972422
1810,Add snippet for getMonthDays,0,True,True,2021-06-20T09:57:38Z,2021-06-20T09:57:38Z,1,2,0,1,20,0,20,91333624.972422
1807,Add consoleInput snippet,177,True,False,,2021-05-31T10:19:32Z,1,2,1,1,34,0,34,91704793.972422
1808,new snippet length of last word,38,True,False,,2021-05-31T10:18:56Z,2,4,3,1,76,0,76,91585767.972422
1797,Add mysqlQueryNoParams snippet,128,True,False,,2021-05-18T06:16:20Z,1,2,0,1,44,0,44,92690218.905959
1791,Add snippet for formatSeconds,0,True,True,2021-05-17T06:00:02Z,2021-05-17T06:00:02Z,11,9,1,1,33,0,33,93417859.914009
1793,Add snippet,0,True,False,,2021-05-13T05:48:02Z,2,3,0,1,25,0,25,93222948.914132
1796,Add toArabicDigits snippet,0,True,False,,2021-05-13T05:46:06Z,1,2,0,1,29,0,29,93103472.914417
1160,Update: update JSONToFile.md,584,True,True,2020-06-18T10:02:27Z,2020-06-18T10:02:27Z,1,2,0,1,2,2,4,121507977.914417
1717,Feature/get difference in seconds,0,True,True,2021-04-24T09:41:52Z,2021-04-24T09:41:52Z,5,7,1,1,20,0,20,105152059.914417
1764,Added reverseWords snippet,0,True,False,,2021-04-24T09:14:54Z,1,2,0,1,27,0,27,94763898.914417
1757,Add reverseArrayInPlace,0,True,False,,2021-04-23T18:48:30Z,1,2,0,1,26,0,26,94862870.915371
1759,Create HashFromString,66,True,False,,2021-04-23T18:43:51Z,1,2,0,1,32,0,32,94850411.915371
1743,Device Information,82,True,False,,2021-04-14T20:25:10Z,1,3,3,1,49,0,49,95893329.915371
1744,"added CSS example to addClass.md snippet, @5usana",292,True,False,,2021-04-14T20:34:06Z,1,2,0,1,8,0,8,95883715.915371
1746,Create express.js,0,True,False,,2021-04-14T20:32:47Z,1,3,1,1,28,0,28,95871657.915371
1745,For React Hook - add snippet for useHistory,0,True,False,,2021-04-14T20:32:41Z,1,2,0,1,18,0,18,95882573.915371
1741,Added an Email Validation Function,0,True,False,,2021-04-07T06:04:52Z,1,2,0,1,20,0,20,96206787.915371
1710,Updated Pase Cookie Example check if values have double quotes,112,True,False,,2021-04-02T10:11:16Z,3,5,2,1,10,1,11,106198770.961751
1740,Add binaryToDecimal,0,True,False,,2021-04-03T13:03:15Z,1,2,0,1,16,0,16,96521371.961751
1708,getMousePosition,85,True,False,,2021-04-02T13:52:10Z,2,3,0,1,29,0,29,106863457.961751
1737,added nor snippet,261,True,True,2021-04-02T13:47:51Z,2021-04-02T13:47:51Z,2,4,0,1,19,0,19,96928998.961751
1713,Added new intersectionObserverFactory snippet,0,True,False,,2021-04-02T13:41:42Z,1,2,0,1,41,0,41,105582488.961751
1722,Adds new counting sort snippet,178,True,False,,2021-04-02T13:33:50Z,1,3,0,1,57,0,57,100989033.961751
1736,Adds new snippet for random rgba color,75,True,False,,2021-04-02T12:06:16Z,2,3,0,1,26,0,26,97009870.961751
1733,New Snippet: Reversing an Array,128,True,False,,2021-03-19T07:56:38Z,1,2,0,1,28,0,28,97876567.961751
1732,Add random color snippets,114,True,False,,2021-03-16T14:53:04Z,1,2,0,5,140,0,140,98072533.961751
1727,Get window size,42,True,False,,2021-02-20T19:15:24Z,1,2,0,2,74,0,74,100471281.961751
1729,add randomSortArray,46,True,False,,2021-02-20T19:08:40Z,1,2,0,1,18,0,18,100327368.961751
1726,code for BODY MASS INDEX (BMI),20,True,False,,2021-02-18T20:32:18Z,1,2,0,1,53,0,53,100494917.961751
1721,added a new snippet,40,True,False,,2021-01-08T17:10:11Z,1,2,0,1,20,0,20,103873248.961751
1720,Added storage function,0,True,False,,2021-01-08T17:09:40Z,1,2,0,1,47,0,47,103875802.961751
