Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
22070,Modified declarations from vars to const,434,True,False,,2018-11-02T00:14:53Z,2,5,5,1,3,3,6,172858903.522795
20825,Add support for out-of-tree platform plugins,1236,True,False,,2018-08-30T23:39:58Z,15,9,11,4,85,31,116,178875879.522795
22109,Introduce generic `warnOnce` function for warning messages,545,True,False,,2019-02-05T10:26:20Z,6,7,14,2,51,29,80,172658316.522795
20326,Un-deprecate TextInput.State.focusTextInput and TextInput.State.blurTextInput,845,True,False,,2018-08-06T22:03:24Z,1,4,1,1,2,12,14,181838671.522795
20357,Bump Android NDK to r17b,230,True,False,,2018-07-30T21:03:50Z,2,6,8,21,27,69,96,181572953.522795
20843,bump android target version to 27,164,True,False,,2018-09-15T12:49:15Z,1,5,7,3,3,3,6,178789321.522795
20915,iOS: Add a maxFontSizeMultiplier prop to <Text> and <TextInput>,1318,True,False,,2018-09-05T00:53:35Z,2,6,4,7,39,4,43,178379025.522795
20393,Whitelist react-native-dom in haste/cli config defaults,734,True,False,,2018-07-26T00:49:09Z,1,5,2,2,4,3,7,181438472.522795
20469,Update Discussion template,54,True,False,,2018-07-31T15:04:22Z,2,5,2,1,4,6,10,180942576.522795
20162,Fix local-cli assetRegistryPath and middlewares,1086,True,False,,2018-07-18T22:36:07Z,4,4,9,2,23,9,32,182601456.522795
20325,Upgrade to soloader 0.5.1,170,True,False,,2018-07-31T08:34:14Z,3,6,34,3,16,16,32,181841954.522795
20600,Remove TextLayoutBuilder from ReactAndroid dependency,109,True,False,,2018-08-22T20:50:45Z,2,5,4,3,0,39,39,180159328.522795
20932,Add tests for out-of-tree platform support,939,True,False,,2018-09-27T20:21:17Z,2,6,21,4,94,37,131,178290491.526869
23414,Fabric: Fix building on MSVC,1455,True,False,,2019-02-13T11:51:53Z,6,8,4,17,322,168,490,163944972.527213
23367,JSI: Minor tweaks for building on MSVC,522,True,False,,2019-02-11T23:43:23Z,4,7,2,1,7,3,10,164109859.527213
23382,add prettier check in ci,45,True,False,,2019-02-11T17:08:08Z,2,6,2,4,14,8,22,164073218.732872
23384,Deprecation warning for AsyncStorage,232,True,False,,2019-02-11T21:36:13Z,3,6,1,1,6,0,6,164070218.732872
23395,Add deprecation warning for ViewPagerAndroid,312,True,False,,2019-02-12T13:27:18Z,2,5,1,1,6,0,6,164001025.732872
23409,Add scrollEnabled example to RNTester,175,True,False,,2019-02-13T01:32:34Z,4,6,6,2,39,0,39,163964852.732872
23425,switch node 8 image to official one,104,True,False,,2019-02-13T14:34:09Z,2,6,2,1,1,3,4,163906932.732872
20580,Bump imagepipeline-okhttp3 to 1.10.0,122,True,False,,2018-08-08T21:05:03Z,1,4,2,4,10,5,15,180224789.734055
23436,Fabric/DebugStringConvertibleItem.h: Fix for MSVC,637,True,False,,2019-02-14T03:00:57Z,1,4,2,1,0,1,1,163891952.734055
23536,Allow compiler optimization,140,True,False,,2019-02-21T01:30:47Z,1,3,1,1,1,1,2,163367093.734055
23431,bump targetSdkVersion to 28,147,True,False,,2019-02-13T15:14:28Z,2,5,2,3,3,3,6,163904503.735053
23324,bump gradle to 5.0,257,True,False,,2019-02-20T19:44:16Z,4,5,7,4,2,4,6,164453472.735053
23372,TimePickerDialogModule supports only FragmentActivity,739,True,False,,2019-02-11T22:59:19Z,2,5,1,3,18,86,104,164098814.735053
23415,@Nonnull annotation for ReactPackage,276,True,False,,2019-02-13T13:30:26Z,4,7,2,2,4,1,5,163942714.735053
23397,"fix WritableArray, WritableMap nullable annotations",1781,True,False,,2019-02-12T14:28:04Z,2,5,2,6,20,16,36,163995182.736048
23371,DatePickerDialogModule supports only FragmentActivity,833,True,False,,2019-02-11T23:04:43Z,2,5,2,3,22,89,111,164100290.736048
23565,Fix xcode warnings,264,True,False,,2019-02-21T02:47:27Z,2,5,2,9,46,18,64,163278139.736048
23648,Fix xcode warnings,121,True,False,,2019-02-25T22:31:27Z,1,4,2,2,9,5,14,162843464.736048
23640,Update openUrl,146,True,False,,2019-02-25T19:43:06Z,1,4,1,1,15,4,19,162859759.093254
23641,Fix image scaling,213,True,False,,2019-02-25T19:32:56Z,1,5,3,1,2,2,4,162858698.093254
20416,Adding support to cancel a headless task,768,True,False,,2019-02-15T16:29:19Z,6,8,3,1,33,6,39,181318171.093254
23643,Fix deadstore in RCTSpringAnimation,140,True,False,,2019-02-25T19:37:46Z,1,4,1,1,1,3,4,162855356.093254
23642,[RNTesterUnitTests] Fix unused param warnings,153,True,False,,2019-02-25T21:00:22Z,1,4,1,1,2,2,4,162857524.093254
23638,extract jest config from package.json,134,True,False,,2019-02-26T05:50:03Z,4,6,3,2,91,80,171,162863500.093254
23688,Move eslint/prettier config to packages/eslint-config-react-native,507,True,False,,2019-03-01T07:50:46Z,2,8,8,4,1449,255,1704,162622254.093254
23441,Fabric: Remove designated initializers in Events and Mounting,628,True,False,,2019-03-04T06:33:30Z,1,4,2,3,44,19,63,163878198.093254
23439,Fabric: Remove designated initializers in Image,251,True,False,,2019-03-04T06:38:59Z,1,4,1,2,7,2,9,163879831.093254
23714,Fabric: Remove designated initializers in ShadowNodeTest,276,True,False,,2019-03-04T19:28:56Z,1,3,1,1,104,50,154,162524880.093254
23713,Fabric: Remove designated initializers in ComponentDescriptorTest,294,True,False,,2019-03-04T19:14:27Z,1,3,1,1,30,25,55,162525054.093254
23715,Fabric: Remove designated initializers in RootShadowNode,288,True,False,,2019-03-04T22:42:24Z,1,3,1,1,13,3,16,162524598.093254
23666,Fix autocorrect onChangeText firing (#22691),410,True,False,,2019-03-04T23:51:01Z,4,5,5,1,9,18,27,162730753.093254
23758,Fabric: Remove designated initializer in LayoutMetrics.h,327,True,False,,2019-03-05T13:35:06Z,1,3,1,1,4,1,5,162223220.093254
23722,Create a cross-platform accessibility example module,995,True,False,,2019-03-05T06:08:55Z,3,7,5,5,211,256,467,162492341.093254
22301,[flow-strict] Flow strict ScrollView; get rid of InternalScrollViewType,404,True,False,,2019-03-08T19:40:47Z,19,10,11,5,50,91,141,171666984.093254
25559,Android: Log basic initialization performance numbers.,283,True,False,,2019-07-27T06:41:56Z,3,7,9,4,219,0,219,151289660.441381
25353,Improve the android onboarding messages,558,True,False,,2019-06-22T04:56:45Z,1,4,1,2,3,3,6,152832061.441381
43976,[iOS] Change bridgeless check in dev menu,291,True,False,,2024-04-12T17:02:14Z,1,3,3,1,1,1,2,1379977.441381
43590,feat: allow use of RCTRootViewFactory from Swift,1682,True,False,,2024-04-12T16:24:54Z,2,4,7,2,7,0,7,2958459.502648
43949,delete deprecated Xcode version check,576,True,False,,2024-04-12T09:52:57Z,1,3,6,1,1,13,14,1551329.502648
44033,Fix missing setLeftTopRightBottom method,492,True,False,,2024-04-11T11:34:25Z,1,4,5,1,4,1,5,1188781.226947
38526,Generalize RTL Scroll Correction Logic,301,True,False,,2023-07-27T23:33:47Z,4,4,14,2,59,22,81,24124941.226947
43435,[Animated API Example] : - added combining animted values example to the animated api example list,352,True,False,,2024-04-10T18:01:29Z,1,3,8,2,92,0,92,3718162.226947
42979,add privacy manifest to pod install,157,True,False,,2024-04-10T04:13:04Z,5,7,7,5,87,1,88,6179292.525494
43068,Add react-native-test-library package,552,True,False,,2024-04-09T18:46:03Z,2,4,14,59,2076,0,2076,5877065.525494
43757,[iOS] Support launchOptions in bridgeless mode,363,True,False,,2024-04-08T12:26:44Z,9,5,5,8,28,12,40,1925958.422477
31836,Add support for Android intent urls in Linking library,652,True,False,,2024-03-05T05:23:12Z,1,7,7,2,34,4,38,88155352.008194
43649,fix: add missing fields to native errors in new arch,6791,True,False,,2024-04-04T19:15:46Z,3,5,6,1,4,1,5,2529821.622924
43850,[iOS] Fix RCTRCTComposedViewRegistry for Old Arch by adding count and keyEnumerator,364,True,False,,2024-04-04T15:42:50Z,1,3,4,1,10,0,10,1737165.622924
43846,[RN][iOS] Fix static linking for Bridgeless mode,627,True,False,,2024-04-04T15:11:48Z,1,3,4,2,2,2,4,1741835.622924
43737,[iOS] Remove invalidate observer instead of re-adding observer in DeviceInfo module,294,True,False,,2024-04-04T14:38:28Z,1,4,3,2,5,5,10,2013450.622924
43756,Replace outdated Prettier settings with recommended ones,1490,True,False,,2024-04-04T06:43:43Z,4,5,4,2,1,2,3,1942300.982823
39475,Update useAnimatedProps.js - fixing issue with key change on native animated component,1001,True,False,,2024-04-04T05:14:02Z,2,3,6,1,20,7,27,19183692.982823
