Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
210708,Don't wait for code symbols when providing outlines to view,13,True,True,2024-04-19T02:59:03Z,2024-04-19T02:59:03Z,1,3,1,2,6,1,7,484475.79895
210680,Update walkthrough to show popular extensions,54,True,True,2024-04-18T20:01:44Z,2024-04-18T20:01:44Z,1,3,0,1,3,3,6,509878.103645
210524,Avoid duplicate markdown sanitization,11,True,False,,2024-04-18T19:58:49Z,3,3,2,2,9,4,13,644915.103645
210675,Fix task template writes to an empty tasks.json,139,True,True,2024-04-18T19:45:24Z,2024-04-18T19:45:24Z,2,3,0,1,4,3,7,512791.103645
210116,add accessibility help extension contributions pt,526,True,True,2024-04-18T16:13:56Z,2024-04-18T16:13:56Z,11,4,3,14,258,78,336,1178545.103645
210688,Adopt PromptInputModel in TextAreaSyncAddon,13,True,True,2024-04-18T19:30:20Z,2024-04-18T19:30:20Z,3,3,0,1,32,82,114,507896.103645
205320,Enhanced Accessibility Signals with Advanced User and Modality-Specific Delays,7138,True,False,,2024-04-18T17:38:17Z,5,4,17,3,237,49,286,5930327.103645
210185,configurable limit for notebook output size for backups,30,True,False,,2024-04-18T16:00:13Z,2,4,0,11,37,16,53,1110988.103645
210615,Introduce PromptInputModel that gives a more reliable and testable view of the current command line,550,True,True,2024-04-18T15:29:21Z,2024-04-18T15:29:21Z,1,2,0,10,550,36,586,563188.103645
210645,Clear Activity Bar icon badge correctly (fix #210640),158,True,True,2024-04-18T14:28:44Z,2024-04-18T14:28:44Z,2,4,1,1,2,0,2,528929.111823
153764,Edit showFoldingControls to have a never setting,658,True,True,2022-07-07T06:55:48Z,2022-07-07T06:55:49Z,2,3,1,7,18,15,33,57426383.112098
210589,report progress to screen reader users,27,True,True,2024-04-18T14:28:09Z,2024-04-18T14:28:09Z,4,3,0,5,41,6,47,591145.112098
210601,disable corepack auto pin feature when executing npm view,722,True,True,2024-04-18T01:28:08Z,2024-04-18T01:28:08Z,3,3,0,1,7,1,8,578453.547316
210574,Improve descriptions of `workbench.activityBar.iconClickBehavior` and `workbench.activityBar.location` settings,26,True,True,2024-04-18T08:28:28Z,2024-04-18T08:28:28Z,2,6,0,1,8,8,16,603767.547316
209510,Fixed #114425 prevent mime pollution on install,185,True,True,2024-04-17T20:42:52Z,2024-04-17T20:42:52Z,3,6,7,1,1,1,2,1768514.547316
210602,Update menu selected state colors,730,True,True,2024-04-18T05:47:20Z,2024-04-18T05:47:20Z,1,3,0,2,3,0,3,577710.547316
210600,Enable auto language detection for chat code generation.,0,True,True,2024-04-17T23:40:33Z,2024-04-17T23:40:33Z,2,4,0,7,100,22,122,579917.547316
210443,Move cmd start escape to end of prompt,537,True,True,2024-04-17T15:22:05Z,2024-04-17T15:22:05Z,2,4,4,1,1,1,2,717735.547316
210508,feat: bump emmet-helper,28,True,True,2024-04-17T21:21:23Z,2024-04-17T21:21:23Z,2,3,1,3,30,15,45,669696.547316
210493,Disable notebook backups when file size is too large,166,True,True,2024-04-17T17:31:49Z,2024-04-17T17:31:49Z,7,3,0,11,91,20,111,682135.547316
210213,Cache outline headers & ref count outline provider,11,True,True,2024-04-17T02:51:23Z,2024-04-17T02:51:23Z,10,3,1,10,150,87,237,1064642.547316
209681,Show custom label in quick open,232,True,True,2024-04-17T15:47:40Z,2024-04-17T15:47:40Z,14,5,6,4,137,16,153,1625787.959465
209851,Pick up TS 5.4.4,13,True,True,2024-04-08T22:05:42Z,2024-04-08T22:05:42Z,3,3,0,2,5,5,10,1381175.959465
210260,Add shellIntegration ext api integration tests,217,True,True,2024-04-17T14:52:06Z,2024-04-17T14:52:06Z,1,2,2,6,262,14,276,1020427.959465
210327,Auto close Git multi-diff editor when all files staged or comitted,280,True,True,2024-04-17T11:16:33Z,2024-04-17T11:16:33Z,4,4,0,3,23,14,37,903060.959465
210521,Only send 633;E nonce when not Windows 10,33,True,True,2024-04-17T13:27:24Z,2024-04-17T13:27:24Z,2,3,0,1,8,2,10,655402.959465
210451,Fix some esm issues,0,True,True,2024-04-17T12:45:05Z,2024-04-17T12:45:06Z,3,4,1,2,9,3,12,708883.959465
210381,Multi diff editor: remove left/right margins (fix #204891),13,True,True,2024-04-17T09:59:52Z,2024-04-17T09:59:53Z,1,3,1,1,1,11,12,795665.959465
210483,Extracting margin hover code into separate files,52,True,True,2024-04-17T07:51:26Z,2024-04-17T07:51:26Z,1,3,0,3,79,71,150,686139.959465
210513,fix: split fails in git bash,97,True,True,2024-04-16T23:20:36Z,2024-04-16T23:20:36Z,2,3,0,1,9,1,10,666449.9079
210386,watcher - allow to filter change type,0,True,True,2024-04-16T21:26:04Z,2024-04-16T21:26:05Z,1,2,0,11,230,47,277,786508.9079
209997,Fix ansiGreen contrast for light and light high contrast themes,11,True,True,2024-04-16T18:49:38Z,2024-04-16T18:49:38Z,2,2,0,2,3,3,6,1263137.908897
209883,testing: add data for test failures,0,True,True,2024-04-16T17:14:00Z,2024-04-16T17:14:00Z,2,3,0,5,35,9,44,1366977.908897
210430,alert w command line when navigating in accessible view ,281,True,True,2024-04-16T14:22:58Z,2024-04-16T14:22:58Z,2,2,0,1,5,0,5,741499.908897
205477,"Rename the chat agent API to ""participant""",7,True,True,2024-02-19T13:53:58Z,2024-02-19T13:53:59Z,1,4,1,16,273,275,548,5699162.419852
210409,Prevent pwsh suggest when pasting,26,True,True,2024-04-15T23:23:50Z,2024-04-15T23:23:50Z,1,2,0,1,3,3,6,769083.419852
210418,Use `resolveCodeAction` for organize imports,11,True,True,2024-04-15T22:19:28Z,2024-04-15T22:19:29Z,1,3,0,1,56,57,113,758497.419852
210416,"Revert ""theme: fix unthemable icons in several areas (#209131)""",28,True,True,2024-04-15T21:07:33Z,2024-04-15T21:07:33Z,1,3,0,16,40,68,108,764545.419852
161433,Correct handling of ZDOTDIR variable to avoid crashing terminal,3452,True,True,2022-09-26T07:13:45Z,2022-09-26T07:13:45Z,16,4,3,2,22,1,23,50180899.419852
202491,Configure web server base path,120,True,True,2024-02-23T20:52:10Z,2024-02-23T20:52:10Z,3,7,9,13,64,39,103,8655702.419852
210289,fix: terminal suggestions should hide modal when no completions exist,261,True,True,2024-04-15T15:01:08Z,2024-04-15T15:01:08Z,2,3,0,2,5,1,6,974476.419852
209977,add comments accessible view,13,True,True,2024-04-15T14:59:14Z,2024-04-15T14:59:14Z,8,2,1,5,176,23,199,1283914.419852
203870,a11y theme fixes,286,True,True,2024-01-31T11:03:08Z,2024-01-31T11:03:08Z,1,4,3,1,1,1,2,7276088.419852
210349,Fix color picker command title,184,True,True,2024-04-15T07:19:44Z,2024-04-15T07:19:44Z,2,4,2,1,5,2,7,861703.419852
210350,Chat API tweaks and /help fixes,0,True,True,2024-04-15T05:35:46Z,2024-04-15T05:35:46Z,1,3,0,3,17,28,45,859469.155592
210280,Update xterm,13,True,True,2024-04-14T18:51:43Z,2024-04-14T18:51:43Z,1,2,0,6,135,135,270,1003692.155592
210316,Don't mention 'participant' in errors,0,True,True,2024-04-13T22:09:17Z,2024-04-13T22:09:17Z,1,3,0,1,1,3,4,931596.155592
210251,Improve Configure Keybindings Support,67,True,True,2024-04-13T16:18:03Z,2024-04-13T16:18:03Z,3,4,0,10,98,76,174,1032390.155592
205122,Fix smooth scrolling Linux Wayland.,6331,True,True,2024-03-14T08:08:35Z,2024-03-14T08:08:35Z,2,5,5,2,245,26,271,6126237.155592
209660,Bump h2 from 0.3.24 to 0.3.26 in /cli,2375,True,True,2024-04-12T22:48:00Z,2024-04-12T22:48:00Z,1,1,1,1,2,2,4,1636315.155592
210142,Bump tar from 6.1.15 to 6.2.1 in /build/npm/gyp,3433,True,True,2024-04-12T22:29:53Z,2024-04-12T22:29:53Z,1,2,0,1,4,21,25,1153317.155592
210265,"Fix participant publisher showing ""undefined"" after reload",219,True,True,2024-04-12T21:45:27Z,2024-04-12T21:45:27Z,2,4,0,5,32,54,86,1016159.155592
209893,Add 'noDebug' for selectAndStartDebugging command,251,True,True,2024-04-12T19:51:06Z,2024-04-12T19:51:07Z,3,3,0,1,2,2,4,1358693.155592
210178,"fix: searching for lines in debug console that start with ""!"" #174146",138,True,True,2024-04-12T19:50:55Z,2024-04-12T19:50:55Z,2,3,0,2,4,2,6,1117577.155592
210247,Debounce data events to shellIntegration API,144,True,True,2024-04-12T17:51:21Z,2024-04-12T17:51:22Z,3,3,1,3,23,14,37,1033996.155592
209605,fix: minimap section header display uncompletely on first load:#209603,860,True,True,2024-04-10T16:44:25Z,2024-04-10T16:44:25Z,2,3,1,1,6,0,6,1667497.447747
209928,Create a test to reindent the code on traversing the repository,118,True,True,2024-04-12T13:38:04Z,2024-04-12T13:38:04Z,1,3,0,1,83,21,104,1315060.447747
