Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
110,Add Erlang Tutorial,27,True,True,2018-09-09T07:01:29Z,2018-09-09T07:01:29Z,1,2,0,1,5,0,5,178354076.227273
75,Add tutorial about writing concurrent servers.,201,True,True,2018-06-14T15:34:39Z,2018-06-14T15:34:39Z,1,2,2,1,17,6,23,188109722.227273
88,"Add ""Writing a Linux Debugger"" tutorial series.",0,True,True,2018-06-14T15:27:13Z,2018-06-14T15:27:13Z,1,2,0,1,11,0,11,185499350.550183
81,Add Tetris tutorial,57,True,True,2018-05-27T23:17:54Z,2018-05-27T23:17:54Z,1,2,0,1,1,0,1,186525247.550183
82,Add a matrix multiplication tutorial,94,True,True,2018-05-30T04:11:35Z,2018-05-30T04:11:35Z,1,2,0,1,1,0,1,186525214.550183
84,"Added Python ""Build a RESTful API with Flask – The TDD Way""",0,True,True,2018-06-03T19:33:21Z,2018-06-03T19:33:21Z,1,1,0,1,1,0,1,186433082.550183
85,Added Angular and React tutorials,0,True,True,2018-06-03T19:32:58Z,2018-06-03T19:32:58Z,1,2,1,1,5,1,6,186369188.550183
79,"Added React,Hapi and R tutorials",0,True,True,2018-05-27T23:16:00Z,2018-05-27T23:16:00Z,1,2,1,1,5,0,5,186735145.550183
77,Added Machine Learning and Javascript tutorials,0,True,True,2018-05-24T19:47:44Z,2018-05-24T19:47:44Z,1,2,1,1,6,0,6,186909101.550183
67,Add Handmade Hero tutorial.,175,True,True,2018-04-27T17:25:36Z,2018-04-27T17:25:36Z,1,2,0,1,2,1,3,189735211.550183
73,"Added React,Web Scraping and AI Tutorials",0,True,True,2018-04-30T10:33:04Z,2018-04-30T10:33:04Z,1,2,0,1,6,0,6,188989340.550183
72,Added Deep Learning and Machine Learning Tutorials,0,True,True,2018-04-26T21:39:59Z,2018-04-26T21:39:59Z,1,2,0,1,6,0,6,189294418.550183
71,"Added HTML/CSS topic,React,Python and R tutorials",0,True,True,2018-04-24T18:59:37Z,2018-04-24T18:59:37Z,1,2,1,1,10,0,10,189586196.550183
70,Vue.js Application Tutorial – Creating a Simple Budgeting App with Vue,0,True,True,2018-04-22T00:50:01Z,2018-04-22T00:50:01Z,1,2,0,1,1,0,1,189633062.558238
69,"Added React,Node and Deep Learning Tutorials",0,True,True,2018-04-21T18:36:37Z,2018-04-21T18:36:37Z,1,2,0,1,3,0,3,189665308.55836
61,"Javascript: ""Vue 2 + Firebase Authentication App""",104,True,True,2018-04-20T04:17:17Z,2018-04-20T04:17:17Z,1,1,0,1,4,0,4,189851481.168332
56,"Javascript: ""How to write your own Virtual DOM""",0,True,True,2018-04-17T15:36:03Z,2018-04-17T15:36:03Z,1,1,0,1,1,0,1,190031560.168332
38,Added Goodheads.io to Additional Resources,0,True,True,2017-07-14T00:41:40Z,2017-07-14T00:41:40Z,1,2,0,1,1,0,1,214031081.168332
37,Added Thinkster.io to Additional Resources,0,True,True,2017-07-13T03:41:54Z,2017-07-13T03:41:54Z,1,2,0,1,1,0,1,214066078.853649
36,Build A Support Ticket Application With AdonisJs,0,True,True,2017-07-11T14:07:37Z,2017-07-11T14:07:37Z,1,2,0,1,4,0,4,214224344.853649
