Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
1544,Add pydebug,600,True,False,,2022-02-20T15:31:53Z,1,2,0,1,1,0,1,124320679.456637
1463,added pythonprogramming.net for awesome tutorials,483,True,False,,2022-01-25T11:19:03Z,1,3,2,1,2,0,2,133749858.456637
1305,Add Frappe Framework,1856,True,False,,2021-10-05T08:13:27Z,3,5,9,1,1,0,1,153518778.434858
915,Added pypika to ORM Relational Databases,829,True,False,,2019-11-29T18:24:48Z,5,5,4,1,1,0,1,211167170.434858
1612,Add Couler to the list,439,True,False,,2021-07-20T18:45:18Z,2,4,4,1,1,0,1,114738092.434858
1733,adding things to README.md,1524,True,False,,2021-03-27T14:21:46Z,1,0,1,1,6,2,8,100733148.434858
1706,🗑 Remove profiling,318,True,True,2021-01-22T10:22:54Z,2021-01-22T10:22:54Z,1,3,0,1,0,1,1,103865658.350562
1681,Add Automate the Boring Stuff with Python,356,True,False,,2021-01-16T15:48:40Z,1,3,2,1,1,0,1,107891056.350562
1670,"Add resource(book): ""Think Python: How to think like a computer scientist""",868,True,False,,2020-11-18T06:46:33Z,1,3,5,1,1,0,1,109566071.350562
1647,Add  ProxyRequests,399,True,False,,2020-10-28T03:38:48Z,1,2,0,1,1,0,1,112271599.350562
1623,"Add xonsh shell is a Python-powered, Unix-gazing shell language and command prompt",882,True,True,2020-10-27T17:33:21Z,2020-10-27T17:33:21Z,1,3,1,1,7,0,7,113020003.350562
1538,Add awesome-python-environment,320,True,False,,2020-10-22T12:51:38Z,1,2,0,1,1,1,2,125212064.350562
1663,Fixing celery link,65,True,True,2020-10-17T13:51:40Z,2020-10-17T13:51:40Z,1,4,6,1,1,1,2,111131401.350562
1641,Update README.md,220,True,False,,2020-10-05T11:08:03Z,1,3,0,1,1,0,1,112415927.980547
1620,Add graphene,147,True,True,2020-09-24T08:20:18Z,2020-09-24T08:20:18Z,1,3,0,1,1,0,1,113072261.77924
1589,Add Prefect,647,True,True,2020-09-22T08:08:53Z,2020-09-22T08:08:54Z,21,21,1,1,1,0,1,116859451.77924
1588,Added DearPyGui,350,True,True,2020-08-20T07:19:25Z,2020-08-20T07:19:25Z,2,4,3,1,1,0,1,116875872.77924
1555,Add Schemathesis,1423,True,True,2020-06-25T18:00:55Z,2020-06-25T18:00:56Z,1,3,0,1,1,0,1,122080234.771745
1552,Add alive-progress,2276,True,True,2020-06-06T19:51:48Z,2020-06-06T19:51:48Z,1,3,0,1,1,0,1,122563577.771745
1342,Add alive-progress,433,True,False,,2019-11-07T10:59:29Z,1,3,10,1,1,0,1,146389083.771745
1469,Added tesserocr,722,True,True,2020-04-08T12:18:33Z,2020-04-08T12:18:33Z,1,3,0,1,1,0,1,132927726.667653
1487,PyPy moved to https://foss.heptapod.net/pypy/pypy,65,True,True,2020-04-07T12:59:28Z,2020-04-07T12:59:28Z,1,3,0,1,1,1,2,131935854.676175
1252,"Add 'tartiflette', 'tartiflette-aiohttp' and 'tartiflette-asgi' for Python 3.6.",594,True,True,2019-12-15T15:59:35Z,2019-12-15T15:59:35Z,1,4,3,1,8,0,8,161898552.702097
971,Add Dependency Injector,906,True,False,,2019-11-29T14:24:50Z,4,2,1,1,1,0,1,204232553.719578
896,Add Slash to the list of testing frameworks,1517,True,False,,2019-11-29T13:24:51Z,1,3,7,1,1,0,1,215413138.719578
836,Add weboob to Web Crawling section,846,True,False,,2019-11-29T11:24:51Z,3,2,7,1,1,0,1,226281261.719578
1112,Add PyXLL,835,True,False,,2019-11-29T11:24:53Z,1,3,4,1,4,3,7,179374654.719578
1406,Adding aiosonic HTTP client,366,True,False,,2019-11-26T08:24:52Z,2,2,0,1,1,0,1,141846315.470667
1396,Add Chainer,327,True,False,,2019-11-20T10:03:40Z,1,2,0,1,1,0,1,142385300.479132
1340,Add PySnooper for debugging,673,True,False,,2019-11-07T10:59:55Z,1,3,2,1,1,0,1,146820997.739749
1360,Update PyWin32 link,152,True,True,2019-11-08T01:39:27Z,2019-11-08T01:39:27Z,1,4,2,1,1,1,2,144050751.739749
1101,add pyvips,435,True,False,,2019-11-07T10:59:53Z,1,3,5,1,1,0,1,180584030.739749
1381,Add httpx,274,True,False,,2019-11-07T10:59:27Z,2,2,1,1,1,0,1,143516758.739749
1107,Add pyecharts,1101,True,False,,2019-11-07T10:59:54Z,1,8,7,1,1,0,1,179608804.739749
1206,Add Loguru (logging),593,True,False,,2019-11-07T10:59:51Z,1,3,1,1,1,0,1,169277577.739749
542,Add petl,105,True,False,,2019-11-06T17:36:53Z,1,3,3,1,1,0,1,261775707.146822
1051,Added PuLP - A Linear Programming Optimization Modeler,284,True,False,,2019-11-06T17:36:41Z,1,3,3,1,1,0,1,190603050.637693
674,Add pbr,705,True,False,,2019-11-06T16:37:01Z,1,5,4,1,1,0,1,246579435.637693
759,added Windows10ToastNotifications,294,True,False,,2019-11-06T15:36:59Z,1,2,2,1,1,0,1,236403216.419579
758,Added a couple more useful links,282,True,False,,2019-11-06T14:36:33Z,1,2,1,1,21,0,21,236456056.355332
891,Fixed broken link to Pysonar2,92,True,False,,2019-11-06T13:36:48Z,3,3,1,1,1,1,2,218322394.333611
943,Add Selinon - a task flow orchestrator on top of Celery project,1515,True,False,,2019-11-06T12:36:45Z,1,2,4,1,1,0,1,207165948.225354
1022,Add trafaret library,820,True,False,,2019-11-06T11:36:51Z,1,3,3,1,1,0,1,195362080.098264
994,Remove links to Python design patterns repository,2949,True,False,,2019-11-06T11:36:38Z,1,3,3,1,2,2,4,199420372.399237
1115,add safrs,541,True,False,,2019-11-06T10:36:51Z,1,2,1,1,1,0,1,178853584.399237
1116,Added scientific library cctbx,127,True,False,,2019-11-06T10:36:50Z,1,2,1,1,1,0,1,178735535.399237
1114,added spurplus,764,True,False,,2019-11-06T10:36:49Z,1,2,1,1,1,0,1,179079293.399237
1110,Add CxFreeze to the build section,399,True,False,,2019-11-06T10:36:48Z,1,2,1,1,1,0,1,179449693.399237
1111,Add Snips NLU library in Natural Language Processing section,1680,True,False,,2019-11-06T10:36:47Z,1,2,1,1,1,0,1,179443112.864653
1113,added spur,414,True,False,,2019-11-06T10:36:46Z,1,2,1,1,1,0,1,179079792.864653
1108,Python Vim Plugins,385,True,False,,2019-11-06T10:36:45Z,1,2,1,1,2,0,2,179607901.865071
1173,"fixing links for talkbox, shuup, pysdl2, joblib, and openpyxl",61,True,False,,2019-11-06T09:36:56Z,1,2,3,1,8,4,12,173712737.866679
1394,README.md Updated,353,True,False,,2019-10-24T18:34:21Z,2,3,2,1,1,0,1,142506438.604008
