Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
28870,[Fizz] escape <style> textContent as css,747,True,True,2024-04-19T00:24:28Z,2024-04-19T00:24:28Z,3,5,1,2,72,2,74,484815.574034
28860,Add missing bundle types for ReactCacheOld,122,True,True,2024-04-18T21:26:04Z,2024-04-18T21:26:04Z,1,4,1,1,1,3,4,559693.574034
28858,[Devtools] Rename Forget badge ,690,True,True,2024-04-18T20:55:54Z,2024-04-18T20:55:54Z,3,5,1,5,40,10,50,569362.574034
28864,Remove ReactFlightFB bundles,28,True,True,2024-04-18T20:41:04Z,2024-04-18T20:41:04Z,1,4,1,12,2,878,880,520474.574034
28842,Add early return to diffProperties,288,True,True,2024-04-18T16:24:07Z,2024-04-18T16:24:07Z,3,6,4,9,16,0,16,766789.574034
27897,"fix: support cancel event for input[type=""file""]",149,True,False,,2024-04-17T18:16:56Z,6,5,7,4,68,3,71,9249927.574034
28735,[UMD] Remove umd builds,761,True,True,2024-04-17T18:15:27Z,2024-04-17T18:15:27Z,1,6,3,42,1124,842,1966,1799822.574034
20821,PoC: support launch editor feature for selected component,2581,True,False,,2024-04-17T18:08:28Z,5,8,8,7,101,0,101,100663152.732844
21166,Chore/setup ci to run dev tools tests,171,True,False,,2024-04-17T18:04:46Z,1,6,7,2,80,2,82,96660840.732844
26162,Regression test on infinite loop with synchronous useEffect + setState in render ,409,True,False,,2024-04-17T18:00:11Z,6,5,1,1,58,0,58,37628741.732844
28342,"Revert ""Remove revertRemovalOfSiblingPrerendering killswitch (#26549)""",208,True,False,,2024-04-17T17:59:27Z,2,3,1,9,57,10,67,6006371.732844
21511,fix: eslint-plugin-react-hooks - report hooks used within underscored non-component functions,373,True,False,,2024-04-17T17:03:42Z,3,5,10,2,33,2,35,92944396.732844
28852,Test top level fragment inside lazy semantics,588,True,True,2024-04-17T16:37:51Z,2024-04-17T16:37:51Z,1,4,1,2,52,2,54,647772.732844
28851,Promote ASYNC_ITERATOR symbol to React Symbols,204,True,True,2024-04-17T16:29:08Z,2024-04-17T16:29:08Z,1,4,1,3,4,4,8,656546.732844
22141,Replace react-virtualized-auto-sizer with ResizeObserver,280,True,False,,2024-04-17T16:04:48Z,2,3,4,14,248,56,304,84565887.271979
22425,modified eslint error message ,345,True,False,,2024-04-17T16:04:42Z,4,5,10,2,2,2,4,81393288.271979
22431,Fix missing else in ReactDOMServerFormatConfig.js,332,True,False,,2024-04-17T16:04:40Z,7,6,10,1,1,6,7,81314259.271979
22496,Update confirm-automated-testing.js,88,True,False,,2024-04-17T16:04:39Z,1,4,5,1,2,2,4,80680594.271979
22497,ErrorMap imported,103,True,False,,2024-04-17T16:04:37Z,1,3,2,1,2,3,5,80680305.271979
22538,added OnchangeCapture to the value prop types,0,True,False,,2024-04-17T16:04:32Z,1,4,3,1,2,0,2,80032281.272977
22543,fix: reset isHostTimeoutScheduled=true,0,True,False,,2024-04-17T16:04:30Z,1,4,3,1,2,0,2,79956319.272977
22575,feat(devtools): traverse to specific search result,634,True,False,,2024-04-17T16:04:26Z,1,4,6,3,69,6,75,79551296.272977
22598,added type checking to null comparison,140,True,False,,2024-04-17T16:04:24Z,2,5,3,2,3,3,6,79229976.272977
22602,"Current behavior for ""What caused this updated?"" when a lazy component resolves",36,True,False,,2024-04-17T16:04:22Z,1,4,2,1,211,0,211,79214762.272977
22637,More robust act async detection,1106,True,False,,2024-04-17T15:36:15Z,15,6,5,2,14,4,18,78606654.272977
22805,[Devtools] Remove unused css,284,True,False,,2024-04-17T15:35:52Z,2,3,2,16,22,123,145,76364603.156991
22838,flight: Add a snapshot test for manifest generation,260,True,False,,2024-04-17T15:35:47Z,1,4,4,8,498,7,505,75970225.156991
22982,Chore: Added a few ignore files to the .gitignore,0,True,False,,2024-04-17T15:32:49Z,1,4,5,1,5,0,5,74159115.158037
22992,Fix:Removed unneccesary assignment to Null,106,True,False,,2024-04-17T15:32:43Z,1,4,3,2,0,2,2,74042749.158037
23023,Fix:Added missing await and deleted unnecessary `continue`,111,True,False,,2024-04-17T15:32:37Z,2,3,3,1,6,2,8,73640887.568188
23057,Update SchedulerMinHeap,122,True,False,,2024-04-17T15:32:31Z,1,5,6,1,21,34,55,72820730.568188
23134,Fix:Fixed css Label,105,True,False,,2024-04-17T15:32:20Z,1,4,6,1,1,1,2,71454672.568188
23135,Scripts: Code refractor For function `parseRequestedNames`,139,True,False,,2024-04-17T15:32:19Z,1,4,3,1,11,14,25,71454030.568188
23167,styles: replace Object.prototype.hasOwnProperty with module hasOwnProperty,193,True,False,,2024-04-17T15:10:08Z,1,4,4,2,4,5,9,71097476.568188
23218,"Add ""exports"" config to react-reconciler package.json",70,True,False,,2024-04-17T15:09:59Z,1,4,6,1,8,0,8,70325027.568188
23249,Add Hooks and Testing page reference,350,True,False,,2024-04-17T15:09:56Z,1,4,6,1,2,0,2,69662389.569189
24078,[Flight/Fizz] refactor streaming to support yielding and byob buffers,1139,True,False,,2024-04-17T15:09:46Z,10,5,9,17,222,61,283,66935053.569189
24135,Guard against global variables named after properties in DOM interfaces,416,True,False,,2024-04-17T15:09:37Z,5,5,3,3,16,17,33,66169668.569189
24470,Warn when using one-shot iterators as children,268,True,False,,2024-04-17T15:03:45Z,2,4,3,3,57,0,57,62716514.782675
24637,[Fizz] deterministic text separators,2318,True,False,,2024-04-17T15:03:25Z,1,4,4,9,541,113,654,60107390.782675
24506,Add eslint rule to error on reads or writes to refs in render,1093,True,False,,2024-04-17T14:14:06Z,2,4,4,3,426,0,426,62191842.782675
24797,[DevTools] open in editor by using fetch or tabs.create and fix open in editor does not work on Firefox,247,True,False,,2024-04-17T14:03:28Z,29,3,5,1,13,4,17,57629049.783671
24852,[Fizz]: Support task priorities,1661,True,False,,2024-04-17T14:03:15Z,4,4,3,7,379,152,531,56920896.783671
24876,Add a failing test case for a case when wakeable pings immediately after yielding and before resuming,49,True,False,,2024-04-17T14:03:10Z,8,5,3,2,66,0,66,56697713.783671
24983,Modified eslint error message,345,True,False,,2024-04-17T13:03:25Z,2,4,4,2,2,2,4,55236648.80697
25054,chore(circleci): Eliminate duplicate init steps,155,True,False,,2024-04-17T12:05:06Z,1,4,4,1,32,69,101,54228601.80697
25066,fix: hooks returned by factory functions not linted,502,True,False,,2024-04-17T12:05:03Z,2,3,6,2,81,4,85,54004146.80697
25125,reduce the number of swaps when comparing in minHeap,71,True,False,,2024-04-17T12:04:53Z,2,4,4,1,15,23,38,52872885.807967
25216,Warn when going to/from 0 hook,149,True,False,,2024-04-17T11:03:40Z,1,5,5,13,235,21,256,51263379.807967
25227,Test case for potentially undesirable combo of useMemo w setState-in-render,2083,True,False,,2024-04-17T11:03:36Z,1,3,3,1,89,0,89,51206110.807967
25337,Fix before before,234,True,False,,2024-04-17T10:03:43Z,1,4,4,13,31,31,62,49621972.794358
25360,Add no-nested-components ESLint rule,3442,True,False,,2024-04-17T10:03:37Z,3,4,6,4,1804,2,1806,49480888.794358
25440,react-hooks: Rules of Hooks now considers component/hook declarations inside JSX attributes,1108,True,False,,2024-04-17T10:03:33Z,3,3,3,2,94,2,96,48931312.794358
25549,Fix react/dom parse style array #25548,38,True,False,,2024-04-17T10:03:16Z,1,3,5,3,85,47,132,47385648.794358
25619,support more titles with float,1702,True,False,,2024-04-17T09:03:54Z,5,4,4,6,502,166,668,46532800.795355
25638,[DevTools] Support for Reload and Profile in React Native,1541,True,False,,2024-04-17T09:03:47Z,8,3,5,8,119,20,139,46378756.795355
25763,Initial implementation of the Tracing Hooks API,6410,True,False,,2024-04-17T08:03:59Z,6,5,6,27,726,67,793,44072697.142019
25908,Moved display name setter to shared,139,True,False,,2024-04-17T08:03:46Z,2,4,2,3,40,44,84,42597946.142019
25932,[ESLint] Preserve optional chains in declared dependencies,1782,True,False,,2024-04-17T08:03:42Z,1,3,2,2,38,3,41,42162086.143012
25960,React Dom:-Added a test to check for validation to verify ReactDOMClient createR…,165,True,False,,2024-04-17T07:03:58Z,2,3,3,2,36,0,36,41205058.143012
26136,Fix hydration mismatch caused by a style of only empty values,297,True,False,,2024-04-17T07:03:41Z,5,4,5,2,25,13,38,38001532.143012
26332,Tests for useInsertionEffect's behavior in strict mode.,1257,True,False,,2024-04-17T06:04:06Z,9,4,6,6,193,3,196,35818861.144011
26424,FIX: Use `typos` tool to detect various (`~140`) typos across react codebase :) ✨,705,True,False,,2024-04-17T05:03:53Z,3,4,5,59,132,120,252,34795245.144011
26436,[DOC] Replace legacy reactjs doc with latest react.dev urls,693,True,False,,2024-04-17T05:03:50Z,2,4,5,1,12,12,24,34647410.144011
26504,chore: use includes replace indexOf,120,True,False,,2024-04-17T05:03:40Z,1,4,3,1,3,3,6,33874805.985917
26853,Count read-only state values as stable in exhaustive-deps,1056,True,False,,2024-04-17T04:04:21Z,1,3,3,3,25,12,37,28941217.986915
22507,feat: add no import expression eslint rule,475,True,False,,2024-04-17T03:25:19Z,2,5,2,4,89,0,89,80543915.986915
28850,Add ReactNativeTypes for root options,96,True,True,2024-04-17T01:18:16Z,2024-04-17T01:18:16Z,2,4,1,3,23,38,61,661280.306177
28847,[Flight] Encode ReadableStream and AsyncIterables,2957,True,True,2024-04-16T16:20:07Z,2024-04-16T16:20:07Z,1,4,2,18,1937,110,2047,731784.306177
28818,Move enableUseDeferredValueInitialArg to canary,326,True,True,2024-04-16T16:12:33Z,2024-04-16T16:12:33Z,1,4,1,1,3,2,5,1184392.306177
28846,Enable flag disableClientCache,118,True,True,2024-04-16T14:59:37Z,2024-04-16T14:59:37Z,1,4,1,2,3,2,5,747536.306177
28413,Devtools: Add support for useFormStatus,637,True,True,2024-04-16T08:28:16Z,2024-04-16T08:28:16Z,12,4,1,4,341,8,349,5412509.208399
28845,Ensure sizebot doesn't swallow large diffs,190,True,True,2024-04-16T07:56:26Z,2024-04-16T07:56:26Z,1,4,1,2,17,2,19,755413.208399
28819,[Flight Reply] Encode Typed Arrays and Blobs,531,True,True,2024-04-16T02:32:08Z,2024-04-16T02:32:08Z,1,4,1,5,302,46,348,1176624.208399
28829,Remove redundant props assign,54,True,True,2024-04-12T19:55:51Z,2024-04-12T19:55:51Z,1,5,2,1,1,1,2,1051066.208399
28844,Delete AUTHORS.md,174,True,True,2024-04-15T19:23:30Z,2024-04-15T19:23:30Z,2,5,1,2,0,1140,1140,762796.208399
7869,Doc on higher-order components,424,True,True,2016-11-29T18:47:54Z,2016-11-29T18:47:54Z,60,7,11,2,423,1,424,238359594.670726
8965,Use separate feature flag for ReactTestRenderer,121,True,True,2017-02-09T16:00:59Z,2017-02-09T16:01:00Z,1,3,2,3,26,2,28,227343068.670726
15272,Remove maxDuration,173,True,True,2019-04-02T21:27:44Z,2019-04-02T21:27:44Z,2,6,3,12,141,188,329,159982761.670726
15151,Rewrite ReactFiberScheduler for better integration with Scheduler package,1083,True,True,2019-04-02T22:49:08Z,2019-04-02T22:49:08Z,15,5,5,36,4754,1207,5961,160956123.670726
15310,Store entire build directory as CI artifacts,167,True,True,2019-04-04T01:15:34Z,2019-04-04T01:15:34Z,2,3,2,2,11,4,15,159651903.670726
28836,Add on(Caught|Uncaught|Recoverable) opts to RN,536,True,True,2024-04-15T16:03:28Z,2024-04-15T16:03:28Z,1,4,1,2,78,6,84,928042.670726
28840,React DevTools 5.0.2 -> 5.1.0,1940,True,True,2024-04-15T13:56:57Z,2024-04-15T13:56:57Z,1,3,0,8,20,10,30,782661.670726
