Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
365,[app/portal][fix] Add tab redirection ,58,True,True,2022-10-12T05:08:43Z,2022-10-12T05:08:43Z,1,2,1,1,16,2,18,48430935.001066
332,[questions][feat] add answer comment crud,0,True,True,2022-10-09T19:46:51Z,2022-10-09T19:46:51Z,1,2,0,3,237,0,237,48687266.001066
331,[questions][feat] add question answer crud,0,True,True,2022-10-09T19:26:07Z,2022-10-09T19:26:07Z,2,2,0,3,247,1,248,48687287.001066
330,[questions][feat] add question comment crud,0,True,True,2022-10-09T19:12:22Z,2022-10-09T19:12:22Z,1,2,0,3,237,0,237,48687828.001066
335,[resumes][feat] add submission guidelines box,45,True,True,2022-10-09T09:09:25Z,2022-10-09T09:09:25Z,1,1,0,2,67,18,85,48672900.634769
327,[questions][feat] add questions crud,94,True,True,2022-10-09T08:34:17Z,2022-10-09T08:34:17Z,1,2,0,3,280,1,281,48740448.634769
334,[resumes][fix] add spinners and responsive UI,269,True,True,2022-10-09T07:24:23Z,2022-10-09T07:24:23Z,1,2,0,6,324,288,612,48675926.634769
323,[questions][feat] add questions models,142,True,True,2022-10-08T17:36:22Z,2022-10-08T17:36:22Z,7,3,2,7,383,12,395,48830468.634769
321,[resumes][feat] upload pdf file into file storage,739,True,True,2022-10-09T02:40:22Z,2022-10-09T02:40:22Z,1,2,1,10,2198,1878,4076,48835492.634769
320,[resumes][feat] fetch comments from database ,158,True,True,2022-10-07T16:42:27Z,2022-10-07T16:42:27Z,2,1,0,8,197,17,214,48839834.634769
308,[resumes][feat] add resumes schema,134,True,True,2022-10-06T06:59:15Z,2022-10-06T06:59:15Z,8,3,1,3,141,8,149,48986558.759492
306,[resumes][feat] Add Resume Review Page,95,True,True,2022-10-06T12:09:40Z,2022-10-06T12:09:40Z,3,4,3,10,420,4,424,48994058.759492
305,[resumes][feat] Add submit form,0,True,False,,2022-10-05T13:57:56Z,4,2,1,4,247,1,248,49009347.759492
302,contents: fix typo in choosing between companies,92,True,True,2022-10-02T23:23:08Z,2022-10-02T23:23:08Z,1,2,0,1,1,1,2,49228889.759492
299,contents: fix typo in array cheatsheet,0,True,True,2022-09-17T12:18:07Z,2022-09-17T12:18:07Z,1,2,0,1,1,1,2,50625177.759492
283,3 Month plan: Add missing link,0,True,False,,2022-09-11T02:22:41Z,2,4,1,1,1,1,2,58284533.759492
291,"Changed difficulty of ""Maximum Subarray"" to medium",0,True,False,,2022-09-11T02:18:43Z,1,3,1,1,1,1,2,54576906.759492
297,updated difficulty level for maximum-subarray,60,True,False,,2022-09-11T01:44:39Z,1,3,1,1,1,1,2,52148571.759492
293,website: add Rahul Senguttuvan's success story,63,True,True,2022-08-02T23:39:49Z,2022-08-02T23:39:49Z,1,2,0,1,25,0,25,54509218.759492
286,"blog: add post ""Getting a Tech Job as an Undergraduate""",92,True,True,2022-07-10T04:12:58Z,2022-07-10T04:12:58Z,1,2,1,1,89,0,89,56598832.445148
285,contents: fix min stack difficulty,135,True,True,2022-07-02T23:35:09Z,2022-07-02T23:35:09Z,1,2,0,1,1,1,2,57174603.445148
279,contents: fix typo and grammar in study cheatsheet,33,True,True,2022-06-03T17:22:00Z,2022-06-03T17:22:00Z,1,2,0,1,1,1,2,59715950.445148
280,contents: fix typos in hash table cheatsheet,130,True,True,2022-06-03T13:48:35Z,2022-06-03T13:48:35Z,1,2,1,1,3,3,6,59715204.445148
278,"Omitted double ""and"" on home page",0,True,True,2022-05-28T02:27:02Z,2022-05-28T02:27:02Z,1,2,0,1,1,1,2,60288124.445148
276,contents(algo): fix typo in math cheat sheet,257,True,True,2022-05-18T03:06:29Z,2022-05-18T03:06:29Z,1,2,0,1,1,1,2,61132759.445148
273,contents(algo): fix typo in matrix cheat sheet,51,True,True,2022-05-13T23:00:43Z,2022-05-13T23:00:43Z,1,2,0,1,1,1,2,61499324.445148
272,contents: algorithm cheatsheet typos and suggestions,197,True,True,2022-05-13T23:02:26Z,2022-05-13T23:02:26Z,3,2,2,7,9,9,18,61530193.445148
254,contents: add more resources for DP,68,True,True,2022-01-05T00:53:28Z,2022-01-05T00:53:29Z,1,2,0,1,1,0,1,72633027.445148
269,contents: std::map is not a hash-table,193,True,True,2022-04-20T10:27:04Z,2022-04-20T10:27:04Z,1,2,0,1,1,1,2,63529061.445148
268,contents: fix typo in programming languages page,41,True,True,2022-04-14T12:14:54Z,2022-04-14T12:14:54Z,1,2,0,1,1,1,2,64038463.445148
265,Switch to gender neutral terms,409,True,False,,2022-04-02T03:45:20Z,2,3,1,12,25,25,50,65266935.445148
261,contents: remove repeated sentence in introduction,134,True,True,2022-02-02T21:39:04Z,2022-02-02T21:39:04Z,1,2,1,1,1,1,2,70140336.445148
260,contents: fix typo in choosing companies section,0,True,True,2022-02-01T23:08:09Z,2022-02-01T23:08:09Z,1,2,1,1,1,1,2,70239187.445148
253,misc: fix typos in introduction,0,True,True,2022-01-03T08:20:33Z,2022-01-03T08:20:33Z,1,2,0,2,2,2,4,72852516.445148
250,misc: fix some grammar issues on the STAR format page,0,True,True,2022-01-03T08:19:45Z,2022-01-03T08:19:45Z,1,2,0,1,9,9,18,78096385.445148
245,misc: corrected some grammatical errors in README file,89,True,True,2021-10-31T23:39:00Z,2021-10-31T23:39:00Z,1,2,0,1,5,5,10,78284489.290114
246,contents: make the Partition Equal Subset Sum link both,130,True,True,2021-10-31T23:37:59Z,2021-10-31T23:37:59Z,1,2,0,1,1,1,2,78273301.290114
243,website: add Zongran success story,0,True,True,2021-10-30T01:52:07Z,2021-10-30T01:52:07Z,1,2,0,1,20,0,20,78452627.290114
242,fix: dropbox.com is connected with full stop,81,True,True,2021-10-30T01:49:42Z,2021-10-30T01:49:42Z,1,2,0,1,1,1,2,78473401.290114
239,feat: add suggestion problem to knapsack knowledge,0,True,True,2021-10-07T17:19:58Z,2021-10-07T17:19:58Z,1,2,0,1,1,1,2,80501592.290114
236,"Adds ""Diameter of Binary Tree""",54,True,False,,2021-10-05T16:34:15Z,1,2,1,1,1,0,1,80538506.290114
230,added complexity,0,True,False,,2021-10-04T08:35:46Z,1,2,0,3,14,0,14,80639576.290114
229,contents: include a snippet for swapping two variables using bitwise operators,80,True,True,2021-10-02T09:33:25Z,2021-10-02T09:33:25Z,1,2,0,1,1,0,1,80850676.290114
227,content: add new matrix question,93,True,True,2021-09-20T18:08:22Z,2021-09-20T18:08:22Z,1,3,0,1,1,0,1,82099105.290114
218,New content,0,True,False,,2021-09-09T21:25:29Z,1,2,1,2,30,67,97,84776702.290114
219,contents: update coding signals,41,True,True,2021-08-24T01:15:08Z,2021-08-24T01:15:08Z,2,3,0,1,6,6,12,84219386.032529
207,Update resume.md and added career objectives to summary,0,True,True,2021-05-17T02:32:34Z,2021-05-17T02:32:34Z,1,2,0,1,1,0,1,92765282.040974
196,content: check if a number is a power of 2,197,True,True,2021-03-29T09:58:59Z,2021-03-29T09:58:59Z,1,2,0,1,1,1,2,99708218.040974
182,contents: add behavioral questions,375,True,True,2020-10-04T08:41:20Z,2020-10-04T08:41:20Z,1,2,0,1,8,0,8,112240230.662059
173,chore: update link to artist's Dribbble,185,True,False,,2020-09-25T11:24:44Z,4,3,0,1,1,1,2,116205327.662059
177,chore: update link to artist's Dribbble,0,True,True,2020-09-25T11:24:11Z,2020-09-25T11:24:11Z,1,2,0,1,1,1,2,112943957.662059
175,contents: update linked list insertion and deletion explanation,402,True,True,2020-09-25T08:54:54Z,2020-09-25T08:54:54Z,1,2,0,1,1,1,2,115188440.662059
172,build(deps): bump prismjs from 1.20.0 to 1.21.0 in /website,3909,True,True,2020-08-10T07:40:11Z,2020-08-10T07:40:11Z,1,1,0,1,3,3,6,117126404.849269
168,contents: Fix typo in Alice compensation example,737,True,True,2020-07-07T02:51:28Z,2020-07-07T02:51:28Z,1,2,0,1,1,1,2,119905777.849633
163,contents: add overcome nervousness page,71,True,False,,2020-06-25T06:26:33Z,1,2,2,2,19,0,19,125235488.849633
164,misc: create backwards-compatibility README for system design,190,True,True,2020-05-11T02:08:32Z,2020-05-11T02:08:32Z,1,2,1,1,5,0,5,124814559.849633
162,Added a Study Link to Permutation page,95,True,False,,2020-04-22T02:57:52Z,1,3,0,1,4,0,4,126452167.849633
156,contents(oop): add new Elevator question,0,True,True,2020-03-15T05:24:49Z,2020-03-15T05:24:49Z,1,2,0,1,1,0,1,130823706.849633
152,misc: simplify code contributions by automating the dev setup with Gitpod,499,True,True,2020-03-15T05:23:56Z,2020-03-15T05:23:56Z,2,2,1,2,17,0,17,135601843.849633
157,[contents] fix typo in interview formats,0,True,True,2020-03-06T16:41:49Z,2020-03-06T16:41:49Z,1,3,0,1,1,1,2,130543400.849633
158,[contents] fix typo in self intro,0,True,True,2020-03-06T16:40:54Z,2020-03-06T16:40:54Z,1,3,0,1,1,1,2,130542645.849633
