Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
5127,Fix stale repos test,1286,True,True,2023-12-21T11:55:56Z,2023-12-21T11:55:56Z,1,2,1,3,44,387,431,11629143.352708
5060,Update main.go,1606,True,False,,2023-11-24T18:55:13Z,1,2,2,1,62,355,417,16533352.642433
4706,Update README.md,1402,True,False,,2023-11-24T18:58:24Z,1,3,2,1,1,0,1,39936230.642433
5098,"Add meetups in Berne and Zurich, Switzerland",0,True,True,2023-11-07T11:19:20Z,2023-11-07T11:19:20Z,1,2,1,1,2,0,2,14667668.693507
4917,Adding Checker library to Forms section.,1133,True,True,2023-11-03T11:49:40Z,2023-11-03T11:49:40Z,1,2,1,1,1,0,1,26568829.694241
5070,fix comment,1320,True,True,2023-11-03T11:43:44Z,2023-11-03T11:43:44Z,1,2,1,1,5,4,9,16150114.694241
5087,Fix repository url for etcd,183,True,True,2023-11-03T11:42:49Z,2023-11-03T11:42:49Z,1,2,1,1,1,1,2,15244514.695235
5019,Add energy,1504,True,False,,2023-10-05T10:32:23Z,2,3,2,1,1,0,1,18231754.851062
4658,Add library for the crypto NOWPayments API,1559,True,True,2023-10-02T21:37:22Z,2023-10-02T21:37:22Z,1,3,4,1,1,0,1,42239393.997175
4630,clickhouse-go client,1571,True,True,2023-10-02T21:16:04Z,2023-10-02T21:16:04Z,1,4,2,1,1,0,1,43978293.997175
4615,remove the package resize under images,134,True,True,2023-10-02T08:07:07Z,2023-10-02T08:07:08Z,1,2,1,1,0,1,1,44499622.998168
5024,remove mob,51,True,True,2023-10-02T08:02:49Z,2023-10-02T08:02:49Z,1,2,0,1,0,1,1,17789608.998168
2054,Add ws,625,True,False,,2018-09-22T19:21:40Z,1,3,2,1,1,0,1,180476593.998168
4842,Add Lingon - generate Go code from kubernetes manifests in YAML and back,1693,True,False,,2023-09-25T18:42:13Z,2,3,1,1,1,0,1,32662139.998168
5015,fix broken link (re2dfa),1320,True,True,2023-09-23T11:55:00Z,2023-09-23T11:55:00Z,1,3,2,1,1,1,2,18553487.998168
4943,Add PipeCD,1413,True,True,2023-09-21T21:13:32Z,2023-09-21T21:13:32Z,1,2,3,1,1,0,1,23972963.998168
4683,Add reeflective/readline,1563,True,True,2023-05-30T11:17:42Z,2023-05-30T11:17:42Z,1,2,2,1,1,0,1,40824299.611828
4904,Add Twigo to Bot Building,1233,True,False,,2023-08-28T07:40:38Z,1,3,0,1,1,0,1,28250080.611828
4821,Update README.md,1353,True,False,,2023-08-26T11:48:08Z,1,4,1,1,1,0,1,33674177.611828
4964,Add money to Financial,1531,True,True,2023-08-24T01:54:09Z,2023-08-24T01:54:09Z,2,2,2,1,1,0,1,22807312.611828
4963,Add decimal to Financial,1539,True,True,2023-08-24T01:53:32Z,2023-08-24T01:53:32Z,2,2,2,1,1,0,1,22807637.611828
4004,Split books into 'paid' and 'free' per #3956,90,True,True,2022-01-24T18:50:57Z,2022-01-24T18:50:57Z,1,3,2,1,10,6,16,70931120.117061
4925,add gnet,1417,True,True,2023-07-25T12:33:14Z,2023-07-25T12:33:14Z,1,3,4,1,1,0,1,25849465.118061
4935,Add hex-monscape,1345,True,True,2023-07-25T07:15:47Z,2023-07-25T07:15:47Z,1,3,3,1,1,0,1,24337401.753815
4937,Added grapher to the Query Language section,1551,True,True,2023-07-21T01:28:55Z,2023-07-21T01:28:55Z,1,2,0,1,1,0,1,24072744.754857
4933,Add monkey,1549,True,True,2023-07-21T01:28:04Z,2023-07-21T01:28:04Z,1,2,0,1,1,0,1,24369937.754857
4936,Add bubble-table,1584,True,True,2023-07-21T01:24:24Z,2023-07-21T01:24:24Z,1,2,1,1,1,0,1,24192987.754857
4783,Added GoNB to README.md,1618,True,False,,2023-07-10T08:13:24Z,1,2,3,1,1,0,1,35882538.754857
4604,Add weaviate to the databases list,1361,True,False,,2023-06-25T18:30:16Z,1,3,1,1,1,0,1,45377917.754857
4907,Add Zax logger,1905,True,True,2023-06-22T12:28:16Z,2023-06-22T12:28:16Z,2,2,2,1,1,0,1,27729631.754857
4908,adding a high performance race free gocache with auto expring,1617,True,True,2023-06-22T12:26:05Z,2023-06-22T12:26:05Z,2,2,1,1,1,0,1,27620806.754857
4678,Add gofn,1105,True,True,2023-06-22T12:12:12Z,2023-06-22T12:12:12Z,1,2,3,1,1,0,1,40891716.754857
4876,Add regatta to DB section,1490,True,True,2023-06-18T09:39:47Z,2023-06-18T09:39:47Z,1,3,3,1,1,0,1,30782940.754857
4902,Add Pnutmux to README.md,1655,True,True,2023-06-06T11:35:42Z,2023-06-06T11:35:42Z,1,2,0,1,1,0,1,28603960.754857
4885,"Add ""Neargo"" To Uncategorized",1390,True,False,,2023-05-24T03:37:56Z,1,2,0,1,1,0,1,29751663.57896
3771,Add authzed spicedb to the list of databases,1163,True,False,,2021-10-25T04:59:52Z,1,3,4,1,1,0,1,80854738.587015
4896,build(ci): fix first comment github action,66,True,True,2023-05-22T20:22:18Z,2023-05-22T20:22:18Z,1,2,2,1,5,3,8,29217437.587145
4893,surrealdb added,1353,True,True,2023-05-20T21:59:55Z,2023-05-20T21:59:55Z,1,2,0,1,1,0,1,29477654.5874
4666,Add Golang Common Library for Server Framework,1580,True,True,2023-05-05T06:03:45Z,2023-05-05T06:03:45Z,1,3,4,1,1,0,1,41687142.897885
4496,Added vacuum to the Code Analysis tools,1401,True,True,2023-04-30T18:29:32Z,2023-04-30T18:29:32Z,2,3,1,1,1,0,1,49011316.897885
4462,Add LibraDB and Chronos,1361,True,True,2023-04-30T18:25:35Z,2023-04-30T18:25:35Z,1,3,2,1,3,0,3,49535566.897885
4850,feat: adding slog-multi,1543,True,True,2023-04-27T07:07:06Z,2023-04-27T07:07:06Z,1,3,0,1,1,0,1,32291772.585741
4846,add Pulse web framework,1523,True,True,2023-04-22T04:27:11Z,2023-04-22T04:27:11Z,1,2,2,1,1,0,1,32475203.585741
4731,remove m3u8,510,True,False,,2023-03-28T03:43:16Z,1,4,4,1,0,1,1,38440060.585741
4820,Golang Weekly,0,True,True,2023-04-06T21:08:01Z,2023-04-06T21:08:02Z,1,2,1,1,1,0,1,33678876.585741
4818,@GoDiscussions,0,True,True,2023-04-06T21:07:25Z,2023-04-06T21:07:25Z,1,2,1,1,1,0,1,33679145.585741
4792,Add kazhuravlev/just,1306,True,True,2023-04-05T10:16:21Z,2023-04-05T10:16:21Z,1,2,3,1,1,0,1,35432754.585741
4819,@golang_discussions,0,True,False,,2023-04-03T11:26:27Z,1,2,0,1,6,0,6,33679028.477431
4760,"""Awesome-go"" should be awesome!",1139,True,False,,2023-04-03T11:20:02Z,4,3,8,20,748,440,1188,37045179.477431
4573,Add fluentassert to Testing,1641,True,True,2023-03-29T10:49:17Z,2023-03-29T10:49:17Z,1,2,3,1,1,0,1,47495977.477431
4812,Update the contribution guidelines link,34,True,True,2023-03-28T08:24:10Z,2023-03-28T08:24:10Z,1,2,0,1,1,1,2,34069618.477431
