Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
147104,Roll Flutter Engine from f22fb591870f to 4d34b6d3da7d (1 revision),733,True,True,2024-04-20T05:19:23Z,2024-04-20T05:19:23Z,1,2,0,1,1,1,2,383904.100362
147095,Roll Flutter Engine from 55670b71eb00 to 3db86b3cabec (4 revisions),1127,True,True,2024-04-20T00:34:25Z,2024-04-20T00:34:25Z,1,2,0,1,1,1,2,400693.108548
147065,Add Kostiantyn Sokolovskyi to the AUTHORS.,727,True,True,2024-04-19T23:33:06Z,2024-04-19T23:33:06Z,2,3,0,1,1,0,1,427318.108548
147030,Roll pub packages,65,True,True,2024-04-19T23:15:38Z,2024-04-19T23:15:38Z,1,3,1,1,2,30,32,471843.108774
147090,Bump actions/checkout from 4.1.2 to 4.1.3,2109,True,True,2024-04-19T23:03:04Z,2024-04-19T23:03:04Z,1,2,1,4,4,4,8,406523.108774
147085,Roll Flutter Engine from 5083af669cee to 0902c4117ed9 (1 revision),773,True,True,2024-04-19T21:22:26Z,2024-04-19T21:22:26Z,1,2,0,1,1,1,2,412876.185029
146723,Add test for dismissible.0.dart API example.,780,True,True,2024-04-19T19:21:08Z,2024-04-19T19:21:08Z,3,3,3,2,81,1,82,952151.185029
146718,Add test for animated_padding.0.dart API example.,793,True,True,2024-04-19T20:16:57Z,2024-04-19T20:16:57Z,4,3,5,2,50,1,51,958193.185029
146256,Add Swift Package Manager as new opt-in feature for iOS and macOS,2783,True,True,2024-04-18T21:12:36Z,2024-04-18T21:12:36Z,19,4,11,56,10015,137,10152,1767657.185029
146518,Refactor android preview tool integration tests,799,True,True,2024-04-19T20:05:33Z,2024-04-19T20:05:33Z,1,2,1,2,27,15,42,1287839.185029
146725,Add test for preferred_size.0.dart API example.,786,True,True,2024-04-19T19:08:07Z,2024-04-19T19:08:07Z,2,3,1,2,35,1,36,945243.185029
145703,Fix vertical `Stepper` draws connector on the last step,1539,True,True,2024-03-25T21:47:06Z,2024-03-25T21:47:06Z,1,3,2,2,32,1,33,2585211.185029
146985,Update link branches to `main` (continued),855,True,True,2024-04-19T08:46:24Z,2024-04-19T08:46:24Z,2,2,0,7,62,28,90,528715.828796
147024,[flutter_releases] Flutter beta 3.22.0-0.2.pre Framework Cherrypicks,59,True,True,2024-04-19T03:57:54Z,2024-04-19T03:57:54Z,2,3,1,1,1,1,2,479845.828796
146948,[CP-beta] Bump `package:unified_analytics` to `5.8.8+1`,1408,True,True,2024-04-19T01:13:21Z,2024-04-19T01:13:21Z,1,3,5,1,2,2,4,581769.828796
146786,Add a breadcrumb for the pub autoroller,130,True,True,2024-04-18T23:34:31Z,2024-04-18T23:34:31Z,1,2,1,2,12,3,15,747449.828796
139164,Add generic type for result in PopScope,825,True,True,2024-04-18T19:30:10Z,2024-04-18T19:30:10Z,8,2,7,18,466,55,521,12769314.828796
143978,Redundant message fix,106,True,True,2024-04-18T22:33:11Z,2024-04-18T22:33:11Z,2,4,8,1,2,2,4,5330134.828796
147009,Roll Flutter Engine from 13a6ce419664 to 7ec04c910a7d (2 revisions),885,True,False,,2024-04-18T22:26:49Z,1,2,2,1,1,1,2,495369.843973
114716,"[fuchsia_remote_debug_protocol] Switch the way we retrieve the vm_service_port from /hub to iquery, on device.",110,True,False,,2022-11-17T21:27:23Z,5,2,3,2,167,94,261,46373600.843973
145060,Roll engine version to 5ee0bc0f1,764,True,False,,2024-03-13T15:15:25Z,1,2,1,0,0,0,0,3662477.843973
123428,Mark ci_yaml flutter roller as bringup,616,True,False,,2023-03-31T19:49:49Z,1,2,3,1,1,0,1,34277329.843973
103083,Update to match updated 1st paragraph,811,True,False,,2022-07-26T23:20:29Z,3,4,1,1,5,5,10,62274415.843973
99034,Update 2_bug.md to ask for backtrace explicitly,74,True,False,,2022-05-03T23:33:07Z,1,3,2,1,3,2,5,68307079.843973
120570,"Revert ""Update gallery""",67,True,False,,2023-02-14T01:59:24Z,2,3,4,1,1,1,2,37716235.843973
117558,"[flutter roll] Revert ""fixes android_semantics_integration_test to expect long press for too…""",64,True,False,,2023-01-26T15:28:55Z,1,3,3,1,0,1,1,42221313.843973
116081,"Revert ""[RawKeyboard] Fix Linux remapped CapsLock throws""",144,True,False,,2022-11-29T14:27:54Z,1,3,1,3,36,95,131,44375970.63008
115441,"Revert ""Change button and label text to sentence case for Material 3""",144,True,False,,2022-11-16T18:04:01Z,1,3,2,12,47,398,445,45355669.63008
115029,"Revert ""🎨 Improve exceptions thrown by asset bundle""",94,True,False,,2022-11-10T17:06:25Z,1,3,2,3,10,41,51,45934673.63008
129072,"Revert ""Roll Flutter Engine from 7483c8a533e3 to 7ffa1355f718 (3 revisions)""",15,True,False,,2023-06-18T16:46:20Z,2,3,4,1,1,1,2,26909411.63008
