Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
25556,修改大小写,41,True,False,,2019-04-15T10:57:45Z,1,5,6,1,1,1,2,158714998.296526
25555,Update README.md,0,True,True,2019-04-15T10:57:26Z,2019-04-15T10:57:26Z,1,3,0,1,1,0,1,158716292.296526
25554,病句修复,9,True,True,2019-04-15T10:57:12Z,2019-04-15T10:57:12Z,1,7,0,1,1,1,2,158719181.296526
25528,Improve grammatical consistency,28,True,True,2019-04-14T10:23:03Z,2019-04-14T10:23:03Z,3,4,0,1,1,1,2,158803186.944141
25488,update list,16,True,False,,2019-04-14T10:13:40Z,1,3,0,1,1,1,2,158886629.944141
25501,增加《马云谈996》和知乎的网友热议,12,True,True,2019-04-13T07:41:46Z,2019-04-13T07:41:46Z,1,12,11,1,2,0,2,158844140.6366
25451,增加996黑名单公司,36,True,False,,2019-04-12T06:09:15Z,1,8,8,1,9,0,9,158993288.831037
24563,Create ANTI_996_DAY.MD,69,True,True,2019-04-03T15:15:48Z,2019-04-03T15:15:48Z,4,94,160,1,21,0,21,160115704.831037
16994,拟定行动纲领，抛砖引玉,0,True,False,,2019-03-29T05:15:54Z,2,46,67,1,21,0,21,160168947.606519
25403,Add Bootstrap-waterfall to awesomelist,0,True,False,,2019-04-11T06:41:05Z,1,3,1,1,1,1,2,159083575.115819
25356,Update LICENCE - 增加“暗示”,24,True,True,2019-04-09T14:03:00Z,2019-04-09T14:03:00Z,1,3,0,1,1,1,2,159163145.473374
25353,Update README_CN.md,97,True,False,,2019-04-09T14:01:02Z,1,3,1,1,1,1,2,159163808.473374
16662,"添加logo,建议程序员们,修改自己的社交软件头像,抵制996",31,True,True,2019-03-28T16:06:54Z,2019-03-28T16:06:54Z,1,6,4,1,0,0,0,160182059.152831
25277,添加壹米滴答到黑名单,0,True,True,2019-04-08T07:55:51Z,2019-04-08T07:55:51Z,1,4,1,2,1,0,1,159272422.676424
25159,Update blacklist.md 增加一条相关法律条文,333,True,True,2019-04-05T04:13:31Z,2019-04-05T04:13:31Z,1,3,0,1,1,0,1,159559878.929885
25149,"Add a new 996icu license-generator tool, implemented in Go",222,True,True,2019-04-04T18:20:56Z,2019-04-04T18:20:56Z,1,3,0,23,3654,0,3654,159574778.929885
16430,文言更新,7,True,True,2019-03-29T02:50:59Z,2019-03-29T02:50:59Z,4,18,15,1,34,0,34,160185188.703213
25094,从反996许可证列表中移除NSudo,201,True,True,2019-04-04T05:41:28Z,2019-04-04T05:41:28Z,2,7,18,1,0,1,1,159618483.955722
25093,恭喜你们成功让github被墙！！！！！！！,150,True,False,,2019-04-04T05:39:05Z,1,41,45,115,0,10300,10300,159618719.955722
25087,Add report by Financial Times,0,True,True,2019-04-04T05:34:52Z,2019-04-04T05:34:52Z,1,4,3,1,1,0,1,159620852.672546
25086,fix url,22,True,True,2019-04-04T05:34:21Z,2019-04-04T05:34:21Z,1,1,0,7,8,8,16,159621340.672546
25078,Add a post written by Chaping.tech 添加差评君文章,25,True,False,,2019-04-04T02:14:10Z,1,8,6,1,1,0,1,159630515.677493
25011,Update readme.md & readme_en.md,8,True,True,2019-04-03T11:33:08Z,2019-04-03T11:33:08Z,1,3,0,2,8,1,9,159694444.38088
25029,添加自己的项目支持反996协议,0,True,False,,2019-04-03T11:24:20Z,1,5,2,1,67,66,133,159686196.38088
25021,Update README.md,16,True,False,,2019-04-03T11:23:30Z,1,3,0,1,25,27,52,159691035.38088
25028,南方日报：正视年轻人压力“爆棚”的危险,0,True,True,2019-04-03T11:17:14Z,2019-04-03T11:17:14Z,1,3,0,1,3,2,5,159686216.677488
25033,相关报道格式调整,14,True,True,2019-04-03T11:14:05Z,2019-04-03T11:14:05Z,1,3,0,1,1,0,1,159683841.677488
24962,Update projects.md,22,True,False,,2019-04-02T15:33:20Z,1,3,0,1,1,0,1,159752931.815854
24961,Add project to anti 996 license list,0,True,False,,2019-04-02T15:31:55Z,1,6,5,1,1,0,1,159754795.502102
24878,Suggest everyone change browsers.,141,True,False,,2019-04-02T06:35:23Z,1,11,9,1,2,0,2,159796165.341913
24866,Correct some obvious mistakes,92,True,True,2019-04-02T01:29:02Z,2019-04-02T01:29:02Z,1,3,0,1,6,6,12,159818266.211471
24787,Update blacklist.md,0,True,True,2019-03-31T13:55:20Z,2019-03-31T13:55:20Z,1,5,3,1,9,10,19,159934865.237805
24812,Update balcklist.md,15,True,True,2019-04-01T08:25:28Z,2019-04-01T08:25:28Z,2,3,0,1,1,0,1,159880574.935513
24809,add company,6,True,True,2019-04-01T08:24:33Z,2019-04-01T08:24:33Z,2,3,0,1,1,0,1,159882738.935513
24805,Update blacklist.md,5,True,True,2019-04-01T08:19:43Z,2019-04-01T08:19:43Z,1,16,16,1,2,1,3,159890354.005171
24807,adjust order of some sentences for more coordination.,18,True,True,2019-04-01T08:17:14Z,2019-04-01T08:17:14Z,1,3,0,1,3,3,6,159884373.005171
24810,blacklist/blacklist.md,14,True,True,2019-04-01T08:14:54Z,2019-04-01T08:14:54Z,2,4,2,1,1,0,1,159881305.005171
24813,Update en_US.md,49,True,True,2019-04-01T08:14:11Z,2019-04-01T08:14:11Z,1,2,0,1,6,6,12,159879728.005171
24817,Update README.md,0,True,True,2019-04-01T07:59:00Z,2019-04-01T07:59:00Z,1,2,0,1,4,7,11,159872628.005171
1644,曝光996公司及部门，欢迎曝光和投票,68,True,True,2019-03-28T08:05:51Z,2019-03-28T08:05:51Z,1,106,114,1,5,0,5,160267482.005171
24761, 拯救 996 模型畅想 ,0,True,True,2019-03-31T14:46:41Z,2019-03-31T14:46:41Z,7,11,20,1,22,0,22,159962130.096803
