Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
64885,build(cargo): bump up turbopack,169,True,False,,2024-04-22T20:27:10Z,1,3,1,4,45,50,95,161934.426103
64889,test(manifest): update flaky test into failed,0,True,False,,2024-04-22T20:18:09Z,1,3,3,1,2,2,4,158167.426103
64878,docs: remove types in js example,0,True,True,2024-04-22T15:21:21Z,2024-04-22T15:21:21Z,1,3,1,1,1,1,2,176740.392724
64809,fix: mixing namespace import and named import client components,1459,True,True,2024-04-22T13:05:41Z,2024-04-22T13:05:41Z,3,3,2,9,131,22,153,399675.392724
64527,Enable loading source maps for Next Server and React,1032,True,True,2024-04-22T12:40:23Z,2024-04-22T12:40:24Z,1,4,12,89,176,23,199,755452.392724
64160,Update Turbopack development test manifest,101,True,True,2024-04-08T00:46:08Z,2024-04-08T00:46:09Z,1,3,1,1,17,11,28,1497508.392724
64011,"feat(turbopack): Align behavior for `link rel=""preconnect""` with webpack mode",153,True,True,2024-04-08T06:24:18Z,2024-04-08T06:24:18Z,1,3,2,4,6,2,8,1849440.392724
64169,Add additional logs to next-integration-stat,244,True,True,2024-04-08T09:04:36Z,2024-04-08T09:04:36Z,1,2,3,2,8098,36773,44871,1478810.392724
64110,feat: allow `module: Preserve` tsconfig option,1005,True,True,2024-04-08T11:30:05Z,2024-04-08T11:30:05Z,6,3,7,3,167,31,198,1652017.392724
64553,build: Update `swc_core` to `v0.90.33`,94,True,True,2024-04-22T07:04:45Z,2024-04-22T07:04:45Z,1,3,4,5,114,85,199,705219.392724
64838,Update Turbopack development test manifest,101,True,True,2024-04-22T06:04:58Z,2024-04-22T06:04:58Z,1,3,2,1,3,0,3,287902.392724
64818,Update Nav.tsx,33,True,True,2024-04-22T02:41:07Z,2024-04-22T02:41:07Z,1,4,2,1,0,1,1,370297.392724
64154,docs: improve prerender error message,26,True,True,2024-04-07T14:46:13Z,2024-04-07T14:46:13Z,2,2,0,1,1,0,1,1529987.392724
64151,fix: Update install method for Bun,278,True,True,2024-04-07T16:41:32Z,2024-04-07T16:41:32Z,4,2,6,1,1,1,2,1533992.114822
63883,docs: add Logto authentication guide link,205,True,False,,2024-04-05T19:26:33Z,1,4,6,2,2,0,2,2202069.114822
64851,Update `@testing-library/react` used in tests,297,True,True,2024-04-21T21:47:39Z,2024-04-21T21:47:39Z,1,3,2,5,29,28,57,242074.114822
64842,Upgrade Turborepo,228,True,True,2024-04-21T21:12:03Z,2024-04-21T21:12:03Z,1,3,3,2,23,23,46,281254.114822
64789,Move next-swc Turborepo config to packages/next-swc,179,True,True,2024-04-21T18:17:06Z,2024-04-21T18:17:06Z,1,3,2,2,141,144,285,428875.114822
64479,chore: Update pnpm v8.15.14 to v8.15.7,202,True,True,2024-04-15T14:54:28Z,2024-04-15T14:54:28Z,1,3,3,5,10,10,20,830368.114822
64804,Disable ncc cache instead of cache cleaning,196,True,True,2024-04-20T13:45:35Z,2024-04-20T13:45:35Z,1,2,2,2,2,1,3,408472.114822
64805,fix interception route rewrite regex not supporting hyphenated segments,562,True,True,2024-04-20T00:11:32Z,2024-04-20T00:11:32Z,1,2,3,7,85,3,88,407882.114822
64088,Ensure static generation storage is accessed correctly,1690,True,True,2024-04-05T14:14:14Z,2024-04-05T14:14:14Z,2,4,3,5,69,67,136,1700294.114822
64109,Ensure empty config with Turbopack does not show webpack warning,784,True,True,2024-04-05T16:53:03Z,2024-04-05T16:53:03Z,1,3,2,1,1,1,2,1652663.114822
64092,Fix missing CNA tests env variable,383,True,True,2024-04-05T17:04:38Z,2024-04-05T17:04:38Z,2,4,3,1,5,1,6,1683382.114822
64119,docs: fix code snippet in next/script,66,True,True,2024-04-05T17:12:12Z,2024-04-05T17:12:12Z,2,4,2,1,6,6,12,1640639.114822
58293,fix encoding for filenames containing `?` or `#`,16,True,True,2024-04-05T17:25:30Z,2024-04-05T17:25:30Z,5,5,2,9,101,15,116,14358532.114822
64085,Fix @opentelemetry/api aliasing for webpack,233,True,True,2024-04-05T17:39:21Z,2024-04-05T17:39:21Z,1,2,1,1,3,20,23,1705096.114822
64116,Always throw error when build fails during test,518,True,True,2024-04-05T19:33:19Z,2024-04-05T19:33:19Z,1,2,2,2,5,9,14,1642728.378364
63835,chore: Replaced more impactful words,141,True,True,2024-04-05T20:04:11Z,2024-04-05T20:04:12Z,5,3,6,1,4,4,8,2322542.378364
63823,style(dev-overlay): refine the error message header styling,272,True,True,2024-04-05T21:39:22Z,2024-04-05T21:39:22Z,1,2,2,10,122,104,226,2332285.378364
64727,fix: remove traceparent from cachekey should not remove traceparent from original object,387,True,True,2024-04-19T23:13:58Z,2024-04-19T23:13:58Z,2,2,4,3,70,1,71,527098.378364
64740,Update 06-bundle-analyzer.mdx,444,True,True,2024-04-19T20:43:26Z,2024-04-19T20:43:26Z,5,4,1,1,4,5,9,517932.378364
64794,Update index.mdx,43,True,True,2024-04-19T18:34:21Z,2024-04-19T18:34:21Z,1,3,2,1,1,1,2,425002.378364
64767,Upgrade Turborepo,161,True,True,2024-04-19T18:26:55Z,2024-04-19T18:26:55Z,2,3,4,12,108,35,143,452249.378364
64770,chore: match label name during autolabeling,2043,True,True,2024-04-19T12:33:13Z,2024-04-19T12:33:13Z,1,3,1,1,2,1,3,450601.378364
64762,Update Turbopack development test manifest,101,True,True,2024-04-19T12:14:14Z,2024-04-19T12:14:14Z,1,3,2,1,11,0,11,460696.378364
63627,fix: bundle fetching with asset prefix,177,True,True,2024-03-29T23:38:24Z,2024-03-29T23:38:24Z,5,2,7,9,155,40,195,2819884.378364
58446,Fixes noStore page.tsx docs for PPR error,645,True,False,,2024-04-05T05:00:32Z,1,2,0,0,0,0,0,13987283.378364
64098,perf: improve next server static performance,249,True,True,2024-04-05T07:09:35Z,2024-04-05T07:09:36Z,1,3,4,1,8,18,26,1673667.378364
64101,Update Turbopack development test manifest,101,True,True,2024-04-05T08:57:44Z,2024-04-05T08:57:44Z,2,4,1,1,24,16,40,1670298.378364
63921,test(cna): split and refactor,442,True,True,2024-04-03T17:16:40Z,2024-04-03T17:16:40Z,7,3,4,15,1267,1678,2945,2055399.255324
64761,docs: remove types in js example,0,True,True,2024-04-19T10:32:49Z,2024-04-19T10:32:49Z,1,3,2,1,1,1,2,462293.255324
64712,"Reapply ""chore(test): run related E2E deploy tests on PRs"" (#64682)",251,True,True,2024-04-19T09:02:43Z,2024-04-19T09:02:43Z,2,3,1,10,232,94,326,542235.255324
64454,Enhance types for Node and Edge environments,1413,True,True,2024-04-16T02:38:27Z,2024-04-16T02:38:27Z,5,5,3,14,593,401,994,922997.255324
64061,Update sitemap.mdx,8,True,True,2024-04-04T14:18:33Z,2024-04-04T14:18:33Z,1,3,1,1,1,1,2,1747955.255324
64008,feat(turbopack): Print error message for `next/font` fetching failure,177,True,True,2024-04-04T14:56:10Z,2024-04-04T14:56:11Z,1,3,2,2,9,3,12,1855927.255324
63927,test: Use the correct matcher pattern for stack traces,240,True,True,2024-04-04T14:56:22Z,2024-04-04T14:56:22Z,1,3,1,2,16,7,23,2032908.255324
64039,docs: fix prefetching information,384,True,True,2024-04-04T14:57:38Z,2024-04-04T14:57:38Z,1,2,1,2,6,11,17,1803108.255324
