Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToAnalysis
50980,cmd/compile: edit README,62,True,False,,2022-02-02T19:33:45Z,1,2,4,1,4,5,9,70146715.458398
50843,io: add WriterTo support to MultiReader,18,True,False,,2022-01-28T09:35:58Z,1,3,6,2,46,0,46,70719898.459431
43321,misc/trace: fix typo in message,17,True,False,,2021-12-15T19:10:53Z,2,5,1,1,1,1,2,105323565.489617
42541,runtime/pprof: method StartCPUProfile adds a parameter to allow custom cpu rate.,12,True,False,,2021-12-15T19:10:46Z,1,4,3,1,4,0,4,108780271.805073
40829,cmd/go: support non .go named files in go build,12,True,False,,2021-12-15T19:10:12Z,1,5,3,4,69,29,98,116369976.811892
40428,strings: improve performance of ToUpper and ToLower,269,True,False,,2021-12-15T19:09:30Z,1,5,13,2,9,10,19,118115849.811892
39556,encoding/csv: allow for interpretation of empty lines,289,True,False,,2021-12-15T19:09:24Z,2,6,10,2,35,10,45,122002488.255211
39110,math: add more examples,30,True,False,,2021-12-15T19:07:13Z,1,5,21,1,28,0,28,124330234.255211
39073,encoding/asn1: respect omitempty when marshaling nil values,256,True,False,,2021-12-15T19:07:13Z,1,5,14,2,10,0,10,124496819.255211
39015,container/list: check the list state before mutation,321,True,False,,2021-12-15T19:07:12Z,1,5,3,2,40,10,50,124699896.255211
28735,encoding/json: document the unmarshalling of missing json fields,241,True,False,,2021-12-15T19:04:00Z,1,5,6,1,2,1,3,171953097.452293
28726,doc: add missing import of the log package,133,True,False,,2021-12-15T19:03:59Z,1,4,17,1,4,1,5,172003707.452293
28624,encoding/json: add simple example,62,True,False,,2021-12-15T19:03:59Z,2,5,10,1,22,0,22,172437287.330251
25154,encoding/json: include property name for marshal errors,357,True,False,,2021-12-15T19:03:38Z,1,5,23,2,102,13,115,188996861.330251
49588,doc: go1.18 release notes for CLs 323318/332771,14,True,False,,2021-11-27T19:53:38Z,1,2,14,1,8,6,14,77008599.162359
39245,syscall: support O_SYNC flag for os.OpenFile on windows,295,True,False,,2021-11-16T06:01:34Z,2,4,41,1,4,0,4,123543167.336544
23805,add function for bool in math/rand,45,True,False,,2021-11-09T15:20:05Z,2,6,23,1,5,0,5,195474713.336544
47531,cmd/go: go clean should list all deleted files,148,True,False,,2021-11-09T03:06:20Z,1,3,3,1,15,10,25,85882129.359933
42511,refractor,35,True,False,,2021-10-30T00:04:05Z,1,3,5,2,2,7,9,108862732.379668
48761,Links for installer in readme,1211,True,False,,2021-10-20T05:08:57Z,1,3,2,1,8,0,8,80621914.379668
47940,math/big: Support precision of -1 in Rat.FloatString,12,True,False,,2021-08-26T02:59:41Z,1,3,2,1,4,0,4,84152111.786327
47420,"doc/asm: update pseudo SP desc, SP points to the bottom of the local stack",158,True,False,,2021-08-16T16:34:35Z,1,3,1,1,3,2,5,86583276.819518
47254,test/bench/go1: fix size for RegexpMatchMedium_32,0,True,False,,2021-07-18T21:06:06Z,1,3,8,1,1,1,2,87503361.9132
43900,[dev.boringcrypto] crypto/boring: Introduce OpenSSL port,1863,True,False,,2021-07-06T22:06:50Z,1,3,11,44,5063,1396,6459,102373724.222938
46324,doc/go1.17: document testing changes for Go 1.17,24,True,False,,2021-06-04T14:34:58Z,1,3,13,1,1,2,3,92253431.018249
46389,"runtime,cmd/link/internal/ld: fix typos",9,True,False,,2021-05-26T16:16:18Z,2,4,5,2,2,2,4,91948799.778221
44802,all: fix spelling,0,True,False,,2021-05-14T01:00:09Z,1,3,8,5,5,5,10,99057573.069582
45771,doc: change <a/> to </a> in spec,0,True,False,,2021-04-27T04:46:55Z,1,3,5,1,1,1,2,94537799.671519
42768,net: pass MSG_CMSG_CLOEXEC flag in ReadMsgUnix ,352,True,False,,2021-04-19T21:30:42Z,18,4,94,12,186,13,199,107930720.400777
42618,database/sql: remove unnecessary types in composite literals,0,True,False,,2021-03-25T14:54:59Z,2,4,11,1,3,3,6,108530135.966822
42793,net: add IP.IsPrivate,103,True,False,,2021-03-22T21:39:06Z,3,5,39,2,43,0,43,107791351.966822
40165,crypto/ecdsa: fix dead reference link,81,True,False,,2021-03-13T11:28:49Z,1,4,14,1,1,1,2,119494221.432935
44470,fix: io/copy document. fix #44411,78,True,False,,2021-02-21T23:18:00Z,1,3,4,1,4,0,4,100095158.826291
39330,path/path: Avoid removing wildcard in front of /..,13,True,False,,2020-12-05T09:47:42Z,2,4,7,4,21,5,26,123052645.186038
42623,internal/fmtsort: sort the unsafe pointers in map,183,True,False,,2020-11-19T02:19:41Z,1,4,24,2,23,1,24,108472031.349056
27971,net/http: add Post example,87,True,False,,2020-11-10T19:18:07Z,3,5,5,1,17,0,17,175470329.349056
36826,os: do not use procfs for os.Executable in dragonfly,425,True,False,,2020-10-28T17:10:26Z,2,4,25,4,54,30,84,133761157.292682
42059,cmd/compile/internal/gc: use plural nouns in comments,0,True,False,,2020-10-19T21:42:41Z,1,3,6,1,3,3,6,110862666.466421
39989,io: add ErrBadWriteCount,12,True,False,,2020-10-13T17:46:52Z,1,4,27,2,37,2,39,120317344.466421
